timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
32768,458.98211042823647,1.0,172.79546,200.0,56.326797,-1.9999981,-0.48610723,1.99,1.0298487,-0.1925076,-0.077161446,0.009570147,-0.0016630706,1.6056689,0.8693182,0.13068181,0.05
65536,1213.898432722775,1.0,173.2652,200.0,55.959404,-1.9999981,-0.4929551,1.99,1.0351529,-0.19694127,-0.080399215,0.0050578727,-0.0032319177,1.5939245,0.8736188,0.12638122,0.05
98304,1209.712912730977,1.0,171.35495,200.0,57.50787,-1.9999981,-0.48555326,1.99,1.0350753,-0.1896919,-0.07961224,0.0059143156,-0.0030381025,1.5906259,0.86756754,0.13243243,0.05
131072,1210.727080199828,1.0,169.75464,200.0,58.724182,-1.9999981,-0.471982,1.99,1.0304822,-0.18329865,-0.080131084,0.005589882,-0.0036372268,1.5857762,0.8607427,0.1392573,0.05
163840,1209.1731781000283,1.0,169.1367,200.0,58.848663,-1.9999981,-0.45433414,1.99,1.025856,-0.17377833,-0.079617545,0.005529933,-0.0030914606,1.5858212,0.8585699,0.14143008,0.05
196608,1205.9425929926883,1.0,168.02518,200.0,59.576923,-1.9999981,-0.45186996,1.99,1.0211326,-0.17003483,-0.08036235,0.0046038316,-0.00353895,1.5825062,0.86046004,0.13953993,0.05
229376,1189.1151140978222,1.0,168.03412,200.0,59.427814,-1.9999981,-0.44232494,1.99,1.0181394,-0.16248576,-0.080783926,0.004762162,-0.0042448062,1.5784041,0.86053413,0.13946587,0.05
262144,1202.1712430401856,1.0,167.9313,200.0,59.54581,-1.9999981,-0.43844873,1.99,1.0131534,-0.15733403,-0.08144562,0.003966666,-0.0045884056,1.5768111,0.86292934,0.13707064,0.05
294912,1200.5131522833792,1.0,167.1874,200.0,60.370384,-1.9999981,-0.43546775,1.99,1.0092466,-0.15437396,-0.081247315,0.004432086,-0.004785472,1.5735576,0.86418337,0.13581662,0.05
327680,1180.2619900318457,1.0,166.15338,200.0,61.612957,-1.9999981,-0.42825976,1.99,1.0190513,-0.14700149,-0.08063384,0.0045279474,-0.004439767,1.5691609,0.8578732,0.14212678,0.05
360448,1179.1000005636456,1.0,164.78644,200.0,62.864735,-1.9999981,-0.41258925,1.99,1.0199233,-0.13412291,-0.08164651,0.0046553854,-0.005605644,1.5673709,0.8526291,0.14737085,0.05
393216,1178.3037736383028,1.0,164.29684,200.0,63.345337,-1.9999981,-0.40567192,1.99,1.0179586,-0.12822434,-0.07946011,0.004754232,-0.0039640535,1.5574634,0.85294735,0.14705263,0.05
425984,1170.8685638147522,1.0,163.67569,200.0,63.755596,-1.9999981,-0.40033174,1.99,1.0182676,-0.124459825,-0.079710975,0.0052353395,-0.0049338522,1.5478957,0.85001934,0.14998068,0.05
458752,1170.1693853687032,1.0,162.3325,200.0,64.63588,-1.9999981,-0.38542604,1.99,1.0177356,-0.11490115,-0.08013255,0.0058359457,-0.005802994,1.5449507,0.8441732,0.1558268,0.05
491520,1184.9827253827318,1.0,161.25685,200.0,65.244995,-1.9999981,-0.3727073,1.99,1.0211719,-0.107144475,-0.079717286,0.006561924,-0.0057980814,1.5440032,0.838478,0.16152196,0.05
524288,1167.8005989085145,1.0,159.60147,200.0,66.108,-1.9999981,-0.35329053,1.99,1.0278,-0.09708975,-0.07785647,0.008120126,-0.0048667844,1.5409945,0.8274411,0.17255892,0.05
557056,1164.4799286367647,1.0,158.33876,200.0,66.742744,-1.9999981,-0.33976558,1.99,1.0282756,-0.08963113,-0.07795058,0.006893483,-0.0045448956,1.5370485,0.82225555,0.17774442,0.05
589824,1163.9455785241869,1.0,157.11118,200.0,67.38655,-1.9999981,-0.3270667,1.99,1.0271562,-0.08261335,-0.07901005,0.0071120486,-0.005621943,1.5388821,0.81777394,0.18222609,0.05
622592,1159.2760454235547,1.0,156.3419,200.0,67.72106,-1.9999981,-0.32311517,1.99,1.028539,-0.07897674,-0.0795605,0.0059862505,-0.005515353,1.5407656,0.8153051,0.1846949,0.05
655360,1154.0462204068733,1.0,155.67923,200.0,68.14727,-1.9999981,-0.31544706,1.99,1.0335249,-0.07190497,-0.078380585,0.0067453086,-0.0046330485,1.5424033,0.81051755,0.18948247,0.05
688128,1153.8269418510029,1.0,154.49933,200.0,68.89401,-1.9999981,-0.30299434,1.99,1.0389488,-0.06386424,-0.07804765,0.007399852,-0.0049101505,1.5367485,0.80395806,0.19604194,0.05
720896,1150.8304729569109,1.0,153.57837,200.0,69.32045,-1.9999981,-0.2939329,1.99,1.0424443,-0.057520155,-0.078818,0.0065342598,-0.0053183874,1.5353348,0.7992303,0.20076972,0.05
753664,1149.7202899462059,1.0,152.49847,200.0,69.79266,-1.9999981,-0.2872581,1.99,1.0447695,-0.05337558,-0.07889558,0.006083712,-0.005258145,1.5335859,0.7955515,0.2044485,0.05
786432,1147.5373607453353,1.0,151.35239,200.0,70.28219,-1.9999981,-0.27491966,1.99,1.0486252,-0.045145806,-0.07882884,0.006766353,-0.0056461557,1.531317,0.79001737,0.20998262,0.05
819200,1146.0767824589946,1.0,150.88681,200.0,70.3324,-1.9999981,-0.26932427,1.99,1.0499094,-0.041893076,-0.07879835,0.0065095504,-0.005318267,1.5346974,0.7868966,0.21310338,0.05
851968,1139.3392171179528,1.0,150.1662,200.0,70.639854,-1.9999981,-0.2604232,1.99,1.053677,-0.035678074,-0.079396755,0.006917153,-0.006270132,1.5317041,0.78288543,0.21711457,0.05
884736,1138.3718732407967,1.0,149.4283,200.0,70.92012,-1.9999981,-0.2539582,1.99,1.0576375,-0.03062499,-0.07869174,0.006558442,-0.005583277,1.5277536,0.77902544,0.22097458,0.05
917504,1134.3369144615804,1.0,148.79434,200.0,71.07857,-1.9999981,-0.24604224,1.99,1.0599282,-0.025686264,-0.07853225,0.0068744244,-0.006109798,1.5171931,0.7750366,0.22496343,0.05
950272,1133.2673278586474,1.0,147.75768,200.0,71.41758,-1.9999981,-0.23703893,1.99,1.0606992,-0.020884354,-0.078605756,0.006478076,-0.0057959273,1.5209775,0.7706222,0.22937782,0.05
983040,1126.9153512613452,1.0,147.01065,200.0,71.690285,-1.9999981,-0.23263614,1.99,1.0620147,-0.017802114,-0.07949529,0.006112864,-0.0063648634,1.5237373,0.76814365,0.23185635,0.05
1015808,1124.5105130383463,1.0,147.0894,200.0,71.649826,-1.9999981,-0.23090859,1.99,1.0617397,-0.015406352,-0.07970774,0.0048472793,-0.005865177,1.5253241,0.76792455,0.23207547,0.05
1048576,1120.3078120667706,1.0,146.67232,200.0,71.782524,-1.9999981,-0.22400407,1.99,1.0631112,-0.01094586,-0.07927793,0.0060477676,-0.0064057237,1.5179217,0.76455325,0.23544677,0.05
1081344,1120.7344104566753,1.0,146.28021,200.0,71.98124,-1.9999981,-0.22058523,1.99,1.0659022,-0.007725283,-0.08000193,0.0058047688,-0.0066644647,1.5247971,0.761732,0.238268,0.05
1114112,1102.4644862955258,1.0,145.97163,200.0,72.05764,-1.9999981,-0.21635357,1.99,1.0673974,-0.004439113,-0.07989392,0.006548534,-0.007345669,1.51645,0.7591948,0.24080521,0.05
1146880,1099.005970732842,1.0,145.4222,200.0,72.29009,-1.9999981,-0.21034575,1.99,1.0692071,0.00019633518,-0.07875732,0.0063899052,-0.006033214,1.518381,0.7563247,0.2436753,0.05
1179648,1113.4710179572307,1.0,144.71342,200.0,72.63586,-1.9999981,-0.2033602,1.99,1.0726316,0.0053162714,-0.079797044,0.0066507454,-0.0065187286,1.5320739,0.7525818,0.24741824,0.05
1212416,1110.5417864446629,1.0,143.83911,200.0,72.92118,-1.9999981,-0.19373803,1.99,1.0751493,0.012148643,-0.079691745,0.005926759,-0.006581342,1.5214756,0.74765015,0.25234985,0.05
1245184,1109.2913801906993,1.0,142.68677,200.0,73.30158,-1.9999981,-0.17933707,1.99,1.0763644,0.02242128,-0.08028778,0.0059124143,-0.006913619,1.5266073,0.7414856,0.2585144,0.05
1277952,1107.9343932104903,1.0,141.47314,200.0,73.67303,-1.9999981,-0.16597985,1.99,1.0785176,0.032004625,-0.08053118,0.0062617334,-0.007676639,1.5197076,0.7357178,0.26428223,0.05
1310720,1107.7567141719037,1.0,140.54028,200.0,74.01346,-1.9999981,-0.15628013,1.99,1.0807112,0.040017262,-0.08021551,0.006042864,-0.0072456384,1.5198262,0.7312622,0.2687378,0.05
1343488,1093.113668454175,1.0,139.46582,200.0,74.35417,-1.9999981,-0.14464806,1.99,1.0837703,0.04874523,-0.0801849,0.006001807,-0.0073011313,1.5176934,0.7255249,0.2744751,0.05
1376256,1090.7343834816227,1.0,138.26038,200.0,74.74586,-1.9999981,-0.13237603,1.99,1.0856233,0.05723891,-0.07999072,0.005798537,-0.007118826,1.5154232,0.7191467,0.28085327,0.05
1409024,1090.110402295125,1.0,136.70825,200.0,75.14708,-1.9999981,-0.11549249,1.99,1.0896572,0.068857424,-0.07970718,0.0072038225,-0.007515968,1.5158622,0.7109375,0.2890625,0.05
1441792,1093.7526525593835,1.0,135.90503,200.0,75.19669,-1.9999981,-0.10552209,1.99,1.0885808,0.0750784,-0.08103511,0.0060633207,-0.00813505,1.5186342,0.70684814,0.29315186,0.05
1474560,1091.1198685120685,1.0,135.0149,200.0,75.46106,-1.9999981,-0.0962951,1.99,1.0915791,0.08194843,-0.0797117,0.0071013,-0.007504697,1.5151528,0.7013855,0.2986145,0.05
1507328,1105.704510673195,1.0,133.87122,200.0,75.62822,-1.9999981,-0.083400816,1.99,1.0944533,0.08955061,-0.07994338,0.0070473365,-0.007936159,1.510618,0.69400024,0.30599976,0.05
1540096,1106.2400541327688,1.0,132.60193,200.0,75.92473,-1.9999981,-0.07001642,1.99,1.0981805,0.09887013,-0.079429924,0.0076424964,-0.008193192,1.5011597,0.68722534,0.31277466,0.05
1572864,1105.8436353515283,1.0,131.50317,200.0,76.16005,-1.9999981,-0.05799433,1.99,1.0997635,0.107096285,-0.07952279,0.0078070834,-0.008509575,1.4983354,0.6810608,0.3189392,0.05
1605632,1102.8048412377818,1.0,130.74951,200.0,76.4075,-1.9999981,-0.049234875,1.99,1.1019825,0.11403208,-0.07896628,0.007410975,-0.0077342456,1.4987507,0.6776123,0.3223877,0.05
1638400,1105.3484778916277,1.0,130.09424,200.0,76.62357,-1.9999981,-0.04114588,1.99,1.1076598,0.12121157,-0.080401435,0.007248487,-0.009145079,1.4976118,0.67245483,0.32754517,0.05
1671168,1089.6326433973304,1.0,129.15979,200.0,76.84222,-1.9999981,-0.027549382,1.99,1.109626,0.13025346,-0.08004774,0.0077323215,-0.009108648,1.4961051,0.666687,0.333313,0.05
1703936,1088.2395984853054,1.0,128.14124,200.0,76.98491,-1.9999981,-0.01582484,1.99,1.1095827,0.13749745,-0.07937557,0.007347694,-0.008224929,1.49649,0.66174316,0.33825684,0.05
1736704,1089.215491577219,1.0,127.690186,200.0,76.94403,-1.9999981,-0.0095241815,1.99,1.1097071,0.14132246,-0.07972376,0.0074816844,-0.008965285,1.4899865,0.65823364,0.34176636,0.05
1769472,1086.591807784873,1.0,127.07251,200.0,77.05939,-1.9999981,0.0007498674,1.99,1.1121527,0.14783064,-0.080795854,0.0075207287,-0.009588004,1.4993641,0.6522827,0.3477173,0.05
1802240,1102.0575217145233,1.0,126.72949,200.0,77.12111,-1.9999981,0.00620793,1.99,1.1126704,0.1518003,-0.08195593,0.0070345355,-0.010462344,1.5002171,0.6502075,0.34979248,0.05
1835008,1104.4905829647585,1.0,126.16626,200.0,77.19695,-1.9999981,0.016027572,1.99,1.1134396,0.15785258,-0.081319965,0.0070069586,-0.010371566,1.4890376,0.64575195,0.35424805,0.05
1867776,1100.955253149782,1.0,125.60498,200.0,77.36175,-1.9999981,0.024292644,1.99,1.1138345,0.1642985,-0.08114464,0.007279086,-0.010310147,1.4894807,0.6419983,0.3580017,0.05
1900544,1103.38763433921,1.0,124.72034,200.0,77.45594,-1.9999981,0.037378274,1.99,1.1137666,0.17168361,-0.07991628,0.0091731,-0.01034346,1.4831872,0.6358948,0.36410522,0.05
1933312,1080.741023714567,1.0,123.979126,200.0,77.596725,-1.9999981,0.047286414,1.99,1.1142787,0.17836195,-0.08184309,0.0077611026,-0.011139159,1.4916899,0.6314697,0.36853027,0.05
1966080,1082.5958169735586,1.0,123.32373,200.0,77.69825,-1.9999981,0.059486732,1.99,1.1161938,0.18657154,-0.0808745,0.008323299,-0.011046119,1.4798003,0.62579346,0.37420654,0.05
1998848,1083.023214492537,1.0,122.57434,200.0,77.71707,-1.9999981,0.07105686,1.99,1.1171601,0.19318038,-0.08063503,0.008059617,-0.010577079,1.481755,0.6192932,0.3807068,0.05
2031616,1100.849318219939,1.0,121.7124,200.0,77.802536,-1.9999981,0.08114565,1.99,1.1191125,0.19885221,-0.08202585,0.0075090523,-0.011661153,1.4823848,0.6140442,0.3859558,0.05
2064384,1098.5979370549267,1.0,121.2229,200.0,77.829704,-1.9999981,0.08909152,1.99,1.1189013,0.20343186,-0.08236679,0.0072323694,-0.011857219,1.4825152,0.6111145,0.3888855,0.05
2097152,1095.727266304365,1.0,120.01318,200.0,78.01399,-1.9999981,0.101872884,1.99,1.1176145,0.21089217,-0.082093544,0.008130214,-0.012039171,1.4823897,0.6051636,0.39483643,0.05
2129920,1098.3071977435816,1.0,119.55408,200.0,77.98264,-1.9999981,0.10890535,1.99,1.1174484,0.21496683,-0.08263688,0.007355618,-0.012387275,1.4785482,0.60202026,0.39797974,0.05
