timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
32768,456.08882007151743,1.0,172.6236,200.0,55.964363,-1.9999981,-0.42558917,1.99,0.9876823,-0.16522227,-0.077189006,0.008134155,-0.00086533086,1.607815,0.8707865,0.12921348,0.05
65536,1213.0159140709363,1.0,173.79224,200.0,54.247444,-1.9999981,-0.4607057,1.99,0.9866651,-0.18533017,-0.08022486,0.004915068,-0.0025647983,1.602352,0.8857341,0.114265926,0.05
98304,1211.5618282057126,1.0,174.03642,200.0,54.414307,-1.9999981,-0.47742644,1.99,0.9971439,-0.19169393,-0.08060702,0.005388645,-0.0038130938,1.589765,0.88433516,0.11566485,0.05
131072,1211.3474494931074,1.0,172.43472,200.0,55.956898,-1.9999981,-0.45455518,1.99,0.99754155,-0.17517899,-0.08004676,0.0053011924,-0.0033971504,1.586004,0.8818977,0.11810229,0.05
163840,1194.954404604261,1.0,171.20914,200.0,56.11039,-1.9999981,-0.45125726,1.99,0.995084,-0.17209698,-0.08026591,0.005762789,-0.0038147287,1.5866513,0.88163483,0.11836518,0.05
196608,1205.4310191758311,1.0,170.3662,200.0,56.17454,-1.9999981,-0.4379306,1.99,0.99949783,-0.16728202,-0.07962927,0.0062213056,-0.00352202,1.5843581,0.87301934,0.12698063,0.05
229376,1191.2917769158798,1.0,169.46742,200.0,57.13948,-1.9999981,-0.43767157,1.99,0.99476576,-0.16518669,-0.080871545,0.00474373,-0.0044249482,1.576369,0.87621725,0.12378277,0.05
262144,1202.4595162639312,1.0,167.34409,200.0,59.22961,-1.9999981,-0.4190083,1.99,0.99704444,-0.15592426,-0.080177024,0.0059405975,-0.004325404,1.5764385,0.86878633,0.13121368,0.05
294912,1183.4893834062916,1.0,166.04494,200.0,60.435673,-1.9999981,-0.41069898,1.99,1.0058879,-0.14670932,-0.08004876,0.005733597,-0.004409185,1.5701276,0.862628,0.13737202,0.05
327680,1184.7281471871806,1.0,164.56497,200.0,61.696495,-1.9999981,-0.40213,1.99,1.0063989,-0.13837184,-0.07967765,0.0051965537,-0.0041417377,1.5626838,0.85977155,0.14022842,0.05
360448,1182.1880431486438,1.0,163.41469,200.0,62.525013,-1.9999981,-0.39701688,1.99,1.0071853,-0.13356157,-0.07937722,0.005529892,-0.003853375,1.5657761,0.85823447,0.1417655,0.05
393216,1176.5038969634284,1.0,162.19934,200.0,63.577114,-1.9999981,-0.38703626,1.99,1.0089904,-0.12462578,-0.079442136,0.00540856,-0.0039759376,1.5634092,0.8553779,0.14462209,0.05
425984,1173.6615455243714,1.0,162.09273,200.0,63.66868,-1.9999981,-0.38742077,1.99,1.0084668,-0.12260622,-0.07963906,0.0051459214,-0.0041336133,1.561568,0.8549808,0.14501916,0.05
458752,1169.8135176913554,1.0,161.19795,200.0,64.12072,-1.9999981,-0.37773526,1.99,1.0102526,-0.11476619,-0.0787474,0.006348536,-0.0039959103,1.5585153,0.84977025,0.15022977,0.05
491520,1183.355488171435,1.0,160.20439,200.0,64.772896,-1.9999981,-0.36982542,1.99,1.0137576,-0.10934568,-0.07892947,0.0058983318,-0.004378485,1.5500032,0.84596455,0.15403543,0.05
524288,1166.4669719414774,1.0,159.58586,200.0,65.26988,-1.9999981,-0.36631548,1.99,1.0151228,-0.10528022,-0.07882508,0.005974104,-0.0038394027,1.5594547,0.84305173,0.15694827,0.05
557056,1163.5194383639423,1.0,159.06694,200.0,65.60501,-1.9999981,-0.36673513,1.99,1.0180608,-0.10354298,-0.0797139,0.005532545,-0.004784219,1.5539193,0.8414967,0.15850331,0.05
589824,1162.5887254393015,1.0,158.36644,200.0,66.12352,-1.9999981,-0.365883,1.99,1.0202111,-0.10089177,-0.08018599,0.0049986816,-0.0047462042,1.5587823,0.8407987,0.1592013,0.05
622592,1176.7293112155512,1.0,157.71916,200.0,66.52556,-1.9999981,-0.36330634,1.99,1.0209357,-0.09797086,-0.0797981,0.0053073876,-0.0047417474,1.5542011,0.83941746,0.16058254,0.05
655360,1159.6318798191028,1.0,157.28912,200.0,66.87054,-1.9999981,-0.36221957,1.99,1.025385,-0.09466461,-0.080879286,0.004866798,-0.0052539976,1.5611734,0.83801544,0.16198456,0.05
688128,1154.8569167431563,1.0,157.41093,200.0,66.82536,-1.9999981,-0.3651159,1.99,1.0242933,-0.09508628,-0.08122483,0.0043483614,-0.005393339,1.5601133,0.83928984,0.16071019,0.05
720896,1154.2545022231159,1.0,156.75246,200.0,67.30746,-1.9999981,-0.36055046,1.99,1.0274968,-0.09094548,-0.08018537,0.005866438,-0.0054099257,1.5541731,0.8366623,0.1633377,0.05
753664,1150.3916946310208,1.0,156.47478,200.0,67.4502,-1.9999981,-0.35675782,1.99,1.0279458,-0.087910436,-0.080049,0.0061536785,-0.0055236756,1.5520433,0.83534807,0.16465195,0.05
786432,1148.013988102328,1.0,155.75974,200.0,67.8873,-1.9999981,-0.35245505,1.99,1.0284222,-0.084754996,-0.080871984,0.0057968544,-0.0064334543,1.5467393,0.8329193,0.16708069,0.05
819200,1143.814205608161,1.0,155.27078,200.0,68.19052,-1.9999981,-0.34919193,1.99,1.030794,-0.081479505,-0.07982429,0.0059426916,-0.0054291547,1.5473294,0.8307802,0.16921979,0.05
851968,1146.2197334638531,1.0,155.01169,200.0,68.37963,-1.9999981,-0.34637865,1.99,1.0326021,-0.07855259,-0.079834536,0.0059755454,-0.005601602,1.5444143,0.8291035,0.17089647,0.05
884736,1140.0555699367744,1.0,154.27704,200.0,68.83861,-1.9999981,-0.33942482,1.99,1.035275,-0.072882436,-0.07946172,0.0066424035,-0.0053941663,1.5477749,0.82608503,0.17391494,0.05
