timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
65536,1444.9841637928937,2.0,153.4224,200.0,68.66684,0.0,0.19592875,1.0,0.39691392,0.10698816,-0.028662497,0.009831779,-0.0015058999,1.6036245,0.80407125,0.19592875,0.02
131072,4332.866404533189,2.0,156.799,200.0,67.35016,0.0,0.16604245,1.0,0.3721187,0.09093023,-0.031864878,0.0021299173,-0.00090769667,1.6011075,0.83395755,0.16604245,0.02
196608,4313.268223493017,2.0,156.90656,200.0,66.95652,0.0,0.1704918,1.0,0.37606427,0.091536246,-0.03287591,0.0022335292,-0.0018992361,1.604672,0.8295082,0.1704918,0.02
262144,4302.437604968389,2.0,155.60925,200.0,67.252686,0.0,0.17163725,1.0,0.37706485,0.09130291,-0.03321046,0.0021976458,-0.0022950885,1.6007098,0.82836276,0.17163725,0.02
327680,4301.944714237062,2.0,154.77602,200.0,67.62135,0.0,0.18417266,1.0,0.38762495,0.09755859,-0.033201993,0.0028723567,-0.002833301,1.5902436,0.8158273,0.18417266,0.02
393216,4286.095346513675,2.0,153.9175,200.0,67.89037,0.0,0.19397065,1.0,0.39540613,0.102765314,-0.03355792,0.0029651516,-0.0033669327,1.5836782,0.8060294,0.19397065,0.02
458752,4189.369524104238,2.0,152.99156,200.0,68.722336,0.0,0.19547603,1.0,0.3965667,0.10449606,-0.03389283,0.0026144045,-0.0038592038,1.5670413,0.80452394,0.19547603,0.02
524288,4252.921386776702,2.0,152.36359,200.0,69.263535,0.0,0.19500734,1.0,0.39620638,0.10629461,-0.03393,0.0024539959,-0.0037360515,1.5710472,0.8049927,0.19500734,0.02
589824,4241.756253293354,2.0,151.32452,200.0,70.050575,0.0,0.19906688,1.0,0.39929843,0.11122103,-0.033776887,0.0030525266,-0.0040659197,1.5618618,0.8009331,0.19906688,0.02
655360,4224.873216626675,2.0,150.45332,200.0,70.4785,0.0,0.2012972,1.0,0.40096965,0.11294448,-0.033799686,0.0030865816,-0.004482068,1.5430456,0.7987028,0.2012972,0.02
720896,4125.882196880889,2.0,149.30527,200.0,71.007965,0.0,0.21145006,1.0,0.4083368,0.11978572,-0.03339628,0.003615114,-0.004732922,1.5235457,0.78854996,0.21145006,0.02
786432,4195.973720438466,2.0,149.1547,200.0,71.081535,0.0,0.21294881,1.0,0.4093918,0.12025825,-0.03291385,0.002995823,-0.0038844699,1.5263643,0.7870512,0.21294881,0.02
851968,4182.065192849704,2.0,149.23259,200.0,71.49753,0.0,0.21389526,1.0,0.41005373,0.12298923,-0.033846043,0.002478164,-0.0043867584,1.5349182,0.78610474,0.21389526,0.02
917504,4076.1498890972716,2.0,148.17664,200.0,72.21186,0.0,0.21904452,1.0,0.4135989,0.12800217,-0.0332634,0.0033318284,-0.0043911804,1.526907,0.7809555,0.21904452,0.02
983040,4128.730540933608,2.0,148.3267,200.0,72.489105,0.0,0.21729894,1.0,0.41240767,0.12837645,-0.033832934,0.0021690526,-0.0045161406,1.5200658,0.7827011,0.21729894,0.02
1048576,4047.8093236390155,2.0,148.26443,200.0,72.75056,0.0,0.2159511,1.0,0.41148055,0.12881173,-0.033767715,0.0022826658,-0.0044058757,1.5251586,0.7840489,0.2159511,0.02
1114112,4108.723175762271,2.0,148.0744,200.0,73.048256,0.0,0.2153353,1.0,0.41105476,0.12963623,-0.033843867,0.002240289,-0.00444785,1.5258082,0.7846647,0.2153353,0.02
1179648,4019.4995606563452,2.0,148.01753,200.0,73.29833,0.0,0.21472701,1.0,0.41063282,0.13057904,-0.033802107,0.0020129515,-0.004273181,1.5267699,0.78527296,0.21472701,0.02
1245184,4009.592564413031,2.0,148.36461,200.0,73.2457,0.0,0.21283218,1.0,0.40930995,0.12992394,-0.034221485,0.0018886852,-0.004668271,1.5248778,0.78716785,0.21283218,0.02
1310720,3978.438559294651,2.0,147.69771,200.0,73.79983,0.0,0.21457674,1.0,0.4105284,0.13263722,-0.03473298,0.0025534276,-0.0054443595,1.5282668,0.7854233,0.21457674,0.02
1376256,4032.1289389834265,2.0,147.5254,200.0,74.005035,0.0,0.21506996,1.0,0.4108709,0.13404237,-0.03467285,0.0021566814,-0.0052409405,1.5255128,0.78493005,0.21506996,0.02
1441792,3947.956139321055,2.0,147.29135,200.0,74.26199,0.0,0.21505487,1.0,0.41086042,0.1352326,-0.03438148,0.0022787584,-0.0053046625,1.5108101,0.78494513,0.21505487,0.02
1507328,3913.8769500921503,2.0,147.24802,200.0,74.42877,0.0,0.2139006,1.0,0.4100575,0.13557126,-0.034643024,0.0018546416,-0.0052119126,1.5179218,0.7860994,0.2139006,0.02
1572864,3898.066859276049,2.0,147.39078,200.0,74.490944,0.0,0.2130762,1.0,0.40948105,0.13580279,-0.035057154,0.0018406498,-0.0059981453,1.4989667,0.7869238,0.2130762,0.02
1638400,3902.063409808188,2.0,147.08148,200.0,74.697685,0.0,0.21342947,1.0,0.4097284,0.13715042,-0.034873564,0.0023520996,-0.0060435296,1.5003043,0.78657055,0.21342947,0.02
1703936,3888.1470113242153,2.0,147.08257,200.0,74.79633,0.0,0.21380924,1.0,0.4099937,0.13817935,-0.03450076,0.0021793193,-0.005850968,1.4869726,0.78619075,0.21380924,0.02
1769472,3879.0002769284088,2.0,146.91101,200.0,74.98133,0.0,0.21354774,1.0,0.40981108,0.13893668,-0.03472678,0.0020287016,-0.006129865,1.4805635,0.78645223,0.21354774,0.02
1835008,3861.069966202317,2.0,146.78925,200.0,75.1315,0.0,0.21379864,1.0,0.40998632,0.14005357,-0.034104683,0.0022399859,-0.0055813966,1.482164,0.78620136,0.21379864,0.02
1900544,3837.9218911046155,2.0,146.75085,200.0,75.23971,0.0,0.21359976,1.0,0.40984744,0.1406134,-0.034070034,0.0020346444,-0.005850915,1.461822,0.78640026,0.21359976,0.02
1966080,3813.4842787608313,2.0,146.52133,200.0,75.44926,0.0,0.21496375,1.0,0.41079718,0.1421669,-0.03337269,0.002490133,-0.0052547557,1.4681499,0.78503627,0.21496375,0.02
2031616,3806.5506286374853,2.0,146.57549,200.0,75.48762,0.0,0.21417198,1.0,0.41024664,0.14228676,-0.035083745,0.0018080665,-0.006475403,1.475619,0.78582805,0.21417198,0.02
2097152,3783.9741629466184,2.0,146.593,200.0,75.52212,0.0,0.21537706,1.0,0.41108364,0.14347158,-0.03418102,0.002582516,-0.0058558173,1.4808229,0.7846229,0.21537706,0.02
2162688,3693.4752685630324,2.0,146.38324,200.0,75.690315,0.0,0.21635562,1.0,0.41175947,0.14479928,-0.033993147,0.0022126283,-0.005601387,1.4749037,0.7836444,0.21635562,0.02
2228224,3760.0980486956105,2.0,146.2481,200.0,75.72863,0.0,0.21708794,1.0,0.41226298,0.1453124,-0.034295157,0.0026541273,-0.0062605175,1.4680852,0.7829121,0.21708794,0.02
2293760,3757.9289506499567,2.0,145.88387,200.0,75.96276,0.0,0.2175244,1.0,0.41256213,0.14638965,-0.03453338,0.0021803835,-0.0064310683,1.4596252,0.7824756,0.2175244,0.02
2359296,3748.779597711754,2.0,145.61253,200.0,76.09071,0.0,0.2193205,1.0,0.41378614,0.14778131,-0.03378858,0.0029794616,-0.00636605,1.4456129,0.7806795,0.2193205,0.02
2424832,3706.8681967584694,2.0,145.23885,200.0,76.23985,0.0,0.22124797,1.0,0.4150871,0.14931923,-0.033285737,0.003121767,-0.0060835024,1.4381561,0.778752,0.22124797,0.02
2490368,3711.5905673949596,2.0,144.7895,200.0,76.42964,0.0,0.22419721,1.0,0.41705254,0.15149154,-0.0334229,0.0035991066,-0.0065051257,1.4358664,0.7758028,0.22419721,0.02
2555904,3597.6852465550246,2.0,144.52615,200.0,76.53879,0.0,0.22674452,1.0,0.41872597,0.15330806,-0.033676982,0.0032409213,-0.0065882313,1.4354607,0.77325547,0.22674452,0.02
2621440,3604.6433917812456,2.0,144.06989,200.0,76.71506,0.0,0.22926533,1.0,0.42036027,0.155323,-0.03359828,0.003380051,-0.0067554717,1.4266418,0.77073467,0.22926533,0.02
2686976,3646.8998573680874,2.0,143.63141,200.0,76.88518,0.0,0.2309835,1.0,0.42146188,0.1567602,-0.034417495,0.0031414456,-0.0070708147,1.4458702,0.7690165,0.2309835,0.02
2752512,3629.1424755307617,2.0,143.43015,200.0,76.99566,0.0,0.2320142,1.0,0.42211804,0.1576573,-0.033928137,0.0027854173,-0.006278045,1.45214,0.7679858,0.2320142,0.02
