timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
65536,1254.1111859516907,2.0,153.56998,200.0,68.70408,0.0,0.19592875,1.0,0.39691392,0.106993794,-0.028033769,0.010800638,-0.0013520735,1.604101,0.80407125,0.19592875,0.02
131072,3596.9413693307274,2.0,158.76874,200.0,65.36351,0.0,0.17280813,1.0,0.37808132,0.09300397,-0.031388767,0.0025442443,-0.00056494144,1.6047978,0.8271919,0.17280813,0.02
196608,3644.0116942804157,2.0,158.04546,200.0,65.82804,0.0,0.17438017,1.0,0.37943608,0.09368898,-0.0329438,0.0022846134,-0.002053169,1.601647,0.8256198,0.17438017,0.02
262144,3629.9462778122256,2.0,157.62163,200.0,66.247185,0.0,0.17260443,1.0,0.37790495,0.091613084,-0.03282018,0.0020331861,-0.001890972,1.5972903,0.82739556,0.17260443,0.02
327680,3625.7104842593462,2.0,156.44072,200.0,67.17274,0.0,0.17541303,1.0,0.38031998,0.09362075,-0.03306593,0.0022673537,-0.0024733695,1.5863117,0.824587,0.17541303,0.02
393216,3559.8226475807537,2.0,155.6036,200.0,68.13434,0.0,0.17630522,1.0,0.3810796,0.09616456,-0.032739494,0.002227755,-0.0024812932,1.5686038,0.82369477,0.17630522,0.02
458752,3608.773031641742,2.0,153.31596,200.0,70.19434,0.0,0.17895806,1.0,0.38331717,0.100896366,-0.031949095,0.0022660075,-0.0018123882,1.5634856,0.82104194,0.17895806,0.02
524288,3598.2520350215427,2.0,152.76054,200.0,70.814766,0.0,0.17782365,1.0,0.3823642,0.10244689,-0.032433014,0.0019812752,-0.002129131,1.5647262,0.82217634,0.17782365,0.02
589824,3517.698728539561,2.0,152.47925,200.0,71.09503,0.0,0.17854346,1.0,0.38296956,0.10323253,-0.03274889,0.002238048,-0.0024703224,1.5698793,0.82145655,0.17854346,0.02
655360,3516.839157170182,2.0,151.15918,200.0,71.97786,0.0,0.17849663,1.0,0.38293028,0.10480201,-0.033143215,0.0021840585,-0.0028396323,1.5697807,0.8215034,0.17849663,0.02
720896,3507.166511245066,2.0,150.72491,200.0,72.4476,0.0,0.18022765,1.0,0.38437697,0.10751582,-0.03312941,0.002116304,-0.0029255096,1.5631026,0.81977236,0.18022765,0.02
786432,3497.167136205557,2.0,150.04633,200.0,72.68974,0.0,0.18300654,1.0,0.3866719,0.109373145,-0.033896316,0.0024724992,-0.0036518374,1.5740364,0.8169935,0.18300654,0.02
851968,3538.7934358435155,2.0,149.04652,200.0,73.18989,0.0,0.18801762,1.0,0.39072624,0.11304695,-0.033604644,0.002541116,-0.0034991857,1.5688009,0.8119824,0.18801762,0.02
917504,3482.2007040590156,2.0,147.82356,200.0,73.558556,0.0,0.19394037,1.0,0.39538273,0.11773403,-0.03360426,0.0028487542,-0.0038814028,1.5573616,0.8060596,0.19394037,0.02
983040,3449.561790049572,2.0,146.21542,200.0,74.14415,0.0,0.2001794,1.0,0.40013447,0.122450374,-0.033626787,0.0030537,-0.003918866,1.5617386,0.7998206,0.2001794,0.02
1048576,3456.263964010623,2.0,144.9601,200.0,74.73851,0.0,0.20700681,1.0,0.40516046,0.12754525,-0.033501573,0.0030100106,-0.003944921,1.5530825,0.7929932,0.20700681,0.02
1114112,3428.973929420481,2.0,144.1663,200.0,75.07309,0.0,0.21275212,1.0,0.40925378,0.13178396,-0.033962734,0.003125033,-0.0044657327,1.552976,0.7872479,0.21275212,0.02
1179648,3427.2677199743353,2.0,143.48143,200.0,75.38122,0.0,0.21669519,1.0,0.41199318,0.13533527,-0.03405349,0.0024887205,-0.004384649,1.5456599,0.7833048,0.21669519,0.02
1245184,3400.7356688545046,2.0,142.46323,200.0,75.80188,0.0,0.2225925,1.0,0.4159869,0.14012511,-0.033236902,0.0031487832,-0.0042491364,1.5281079,0.77740747,0.2225925,0.02
1310720,3387.4277209315533,2.0,141.00497,200.0,76.32744,0.0,0.23125945,1.0,0.4216379,0.14702213,-0.03275188,0.0036640514,-0.004333818,1.5125049,0.76874053,0.23125945,0.02
1376256,3378.904561125658,2.0,139.93263,200.0,76.70685,0.0,0.23660304,1.0,0.42499653,0.15156184,-0.033445507,0.0032267882,-0.0046319235,1.521349,0.763397,0.23660304,0.02
1441792,3367.078032921572,2.0,139.06381,200.0,77.082726,0.0,0.23920201,1.0,0.42659628,0.15454976,-0.033362977,0.0028838713,-0.0041624866,1.5321218,0.760798,0.23920201,0.02
1507328,3355.1816498289086,2.0,138.42677,200.0,77.2045,0.0,0.24308373,1.0,0.42894524,0.15715247,-0.033368938,0.0035169567,-0.0044467296,1.5340345,0.7569163,0.24308373,0.02
1572864,3342.5779471692094,2.0,137.78308,200.0,77.41529,0.0,0.24593335,1.0,0.4306392,0.15947126,-0.03406576,0.003143929,-0.0050554336,1.5291148,0.75406665,0.24593335,0.02
1638400,3335.362137614537,2.0,137.34216,200.0,77.51654,0.0,0.2481715,1.0,0.43195182,0.16134873,-0.034100596,0.0031475245,-0.004983593,1.5345381,0.7518285,0.2481715,0.02
1703936,3316.4490143237713,2.0,136.64014,200.0,77.74686,0.0,0.25106624,1.0,0.4336266,0.16407406,-0.034099273,0.0031673084,-0.0050384947,1.5322219,0.7489338,0.25106624,0.02
1769472,3301.223584683887,2.0,136.26662,200.0,77.81917,0.0,0.25301298,1.0,0.43473834,0.16569957,-0.03438941,0.003076408,-0.0054488536,1.5239382,0.74698704,0.25301298,0.02
1835008,3290.4522690216118,2.0,135.82146,200.0,77.8741,0.0,0.25671864,1.0,0.4368228,0.16809618,-0.034053832,0.0037003001,-0.0057792054,1.5062387,0.74328136,0.25671864,0.02
