timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
65536,1281.3133146802813,2.0,151.35428,200.0,70.82569,-1.9999981,0.008605954,1.99,1.0710907,0.058361735,-0.025489021,0.018265413,-0.0025889615,1.6016383,0.7512563,0.24874371,0.02
131072,4233.77443717233,2.0,154.43404,200.0,69.53048,-1.9999981,-0.044715956,1.99,1.0484303,0.021349998,-0.029149093,0.010615058,-0.0026127636,1.5921929,0.7780518,0.2219482,0.02
196608,4216.632088639656,2.0,151.26782,200.0,71.173706,-1.9999981,-0.00060576305,1.99,1.0300165,0.046944037,-0.029358532,0.01241855,-0.0039271754,1.5820315,0.77020603,0.22979398,0.02
262144,4117.25289402933,2.0,149.28389,200.0,71.809586,-1.9999981,0.015262191,1.99,1.0316124,0.05722614,-0.029757222,0.011602547,-0.0040899413,1.5734278,0.7643979,0.2356021,0.02
327680,4197.716373959697,2.0,146.30867,200.0,73.407234,-1.9999981,0.041979533,1.99,1.0462973,0.0806227,-0.030021977,0.012746487,-0.0052480944,1.557356,0.74965954,0.25034043,0.02
393216,4167.891602333473,2.0,143.5877,200.0,74.3902,-1.9999981,0.076878645,1.99,1.058785,0.108885534,-0.028433196,0.014561771,-0.0049797404,1.536717,0.73242044,0.2675796,0.02
458752,4155.460312255106,2.0,142.30295,200.0,75.170616,-1.9999981,0.090878785,1.99,1.0704601,0.12650268,-0.02942417,0.012017783,-0.004792491,1.5320287,0.72407293,0.2759271,0.02
524288,4062.471121570832,2.0,140.14803,200.0,76.19248,-1.9999981,0.11558388,1.99,1.0789137,0.14923078,-0.027666438,0.014228367,-0.0044284067,1.5176108,0.71231765,0.28768232,0.02
589824,4025.829934192089,2.0,137.9733,200.0,77.18335,-1.9999981,0.14662294,1.99,1.0912049,0.17694554,-0.02635992,0.015642442,-0.003991737,1.5094703,0.69652563,0.30347437,0.02
655360,4016.3736700738405,2.0,136.60817,200.0,77.67359,-1.9999981,0.16397136,1.99,1.0979974,0.1917151,-0.02773233,0.013896148,-0.0047200792,1.498016,0.6887626,0.31123737,0.02
720896,3990.4482120426046,2.0,135.35426,200.0,78.01597,-1.9999981,0.1812913,1.99,1.1057159,0.20767622,-0.025976254,0.014865542,-0.0036260742,1.4891474,0.67902404,0.320976,0.02
786432,4082.6676227421826,2.0,133.76637,200.0,78.58956,-1.9999981,0.2064608,1.99,1.1148018,0.22936673,-0.026453998,0.015066492,-0.004285983,1.4850632,0.66678095,0.33321905,0.02
851968,3959.5928730818955,2.0,132.72113,200.0,78.98103,-1.9999981,0.2215682,1.99,1.1194582,0.24222775,-0.026859447,0.0143504115,-0.0043046456,1.4865006,0.6586629,0.3413371,0.02
917504,3957.673860973351,2.0,131.78418,200.0,79.42311,-1.9999981,0.23991072,1.99,1.12591,0.25826657,-0.027219752,0.014367837,-0.0048189154,1.4792378,0.6497902,0.35020974,0.02
983040,3940.401135890057,2.0,129.83508,200.0,79.89846,-1.9999981,0.26511392,1.99,1.1318418,0.27733335,-0.025589949,0.017460033,-0.00514434,1.4587817,0.6372992,0.36270085,0.02
1048576,3892.8258551316767,2.0,128.06042,200.0,80.43421,-1.9999981,0.28429234,1.99,1.1358639,0.29449785,-0.025221191,0.015382695,-0.0038190363,1.4546751,0.62767136,0.37232867,0.02
1114112,3901.108515407857,2.0,126.07113,200.0,80.91305,-1.9999981,0.30430442,1.99,1.139967,0.31169233,-0.025374651,0.017074564,-0.0052427305,1.4334601,0.61754346,0.38245654,0.02
1179648,3877.110500239641,2.0,124.35611,200.0,81.31802,-1.9999981,0.3254802,1.99,1.1436801,0.3285258,-0.024550118,0.017655771,-0.0046846494,1.4346678,0.6077746,0.3922254,0.02
1245184,3853.739422310416,2.0,123.005066,200.0,81.67043,-1.9999981,0.34220368,1.99,1.1477302,0.34338254,-0.025187708,0.016562026,-0.005164134,1.4152296,0.59961265,0.40038732,0.02
1310720,3838.0172232055093,2.0,121.24299,200.0,81.93505,-1.9999981,0.36402136,1.99,1.1504956,0.35995707,-0.023088224,0.020374244,-0.0053850296,1.3945158,0.58954114,0.41045886,0.02
1376256,3825.2087145953974,2.0,119.92786,200.0,82.09485,-1.9999981,0.38292667,1.99,1.153483,0.37405077,-0.02358886,0.018687062,-0.0050204745,1.3955958,0.57974815,0.42025185,0.02
1441792,3800.5193697029545,2.0,118.486755,200.0,82.21896,-1.9999981,0.40209714,1.99,1.1556637,0.38807285,-0.02294277,0.019681208,-0.005138001,1.3822687,0.5703737,0.42962626,0.02
1507328,3784.697105429552,2.0,117.382805,200.0,82.34158,-1.9999981,0.41637862,1.99,1.1578542,0.39900097,-0.023703799,0.018646587,-0.005102073,1.3962511,0.5626026,0.43739742,0.02
1572864,3749.2362577094154,2.0,116.97448,200.0,82.339516,-1.9999981,0.42420632,1.99,1.1593393,0.40432882,-0.024815591,0.016786022,-0.0051790522,1.4014773,0.558097,0.441903,0.02
1638400,3743.1814144616346,2.0,116.14473,200.0,82.40334,-1.9999981,0.43868864,1.99,1.1608379,0.4147994,-0.023295093,0.018793907,-0.004992259,1.3849896,0.5509108,0.44908923,0.02
1703936,3725.7649525378824,2.0,115.661766,200.0,82.41372,-1.9999981,0.44813418,1.99,1.1624116,0.42072976,-0.024812007,0.018222243,-0.0059979605,1.3962582,0.5456248,0.4543752,0.02
1769472,3621.1157358529294,2.0,114.90753,200.0,82.377686,-1.9999981,0.4617082,1.99,1.163283,0.4290815,-0.022606732,0.019369774,-0.004589864,1.3850878,0.53835636,0.46164367,0.02
1835008,3676.6069333512814,2.0,114.65961,200.0,82.400566,-1.9999981,0.46822038,1.99,1.165068,0.43352836,-0.025613705,0.015504064,-0.0055370047,1.3914367,0.53444064,0.4655594,0.02
1900544,3658.8570957976026,2.0,114.42883,200.0,82.418,-1.9999981,0.47322354,1.99,1.1668533,0.4367119,-0.024804104,0.016047304,-0.005238223,1.3794768,0.53147656,0.46852344,0.02
1966080,3636.8888034876823,2.0,114.10576,200.0,82.46544,-1.9999981,0.48059255,1.99,1.1672858,0.44184303,-0.024835695,0.017442834,-0.005791225,1.3882942,0.5276759,0.47232407,0.02
2031616,3620.360899098609,2.0,113.82688,200.0,82.49433,-1.9999981,0.48778805,1.99,1.167711,0.44672966,-0.022830782,0.018230183,-0.004510048,1.3717909,0.52398473,0.47601527,0.02
2097152,3609.4390562820727,2.0,113.42263,200.0,82.50011,-1.9999981,0.49495402,1.99,1.1683185,0.45179948,-0.022547318,0.018810458,-0.0045648725,1.3693838,0.52026993,0.4797301,0.02
2162688,3578.855295094607,2.0,113.30182,200.0,82.46854,-1.9999981,0.4977567,1.99,1.168357,0.4533383,-0.024233913,0.016893964,-0.0052386946,1.3721101,0.51869947,0.48130056,0.02
2228224,3489.2077194434255,2.0,112.83568,200.0,82.434235,-1.9999981,0.5048902,1.99,1.1687609,0.45775175,-0.023236105,0.018996658,-0.005645254,1.3544589,0.5145693,0.48543075,0.02
2293760,3448.0316033167987,2.0,112.19363,200.0,82.5129,-1.9999981,0.51332927,1.99,1.1688448,0.4648394,-0.023741294,0.01862602,-0.0061684037,1.344295,0.5106373,0.48936275,0.02
2359296,3452.2195504771016,2.0,111.482666,200.0,82.56332,-1.9999981,0.5223862,1.99,1.1688737,0.47185555,-0.022592211,0.02002493,-0.0058180727,1.3393302,0.5062743,0.49372572,0.02
2424832,3511.106243757035,2.0,110.735054,200.0,82.62482,-1.9999981,0.5315102,1.99,1.1699355,0.47938824,-0.021195576,0.019357322,-0.004168725,1.3352755,0.50171626,0.49828374,0.02
2490368,3410.687934393588,2.0,110.023026,200.0,82.643936,-1.9999981,0.5409217,1.99,1.1704954,0.48658955,-0.022900237,0.02114881,-0.006631092,1.3421773,0.4971664,0.5028336,0.02
2555904,3472.2063535013663,2.0,109.23476,200.0,82.67757,-1.9999981,0.5516511,1.99,1.1704136,0.49526277,-0.024009267,0.019515071,-0.0068680146,1.3449395,0.49227178,0.5077282,0.02
2621440,3378.0920453277827,2.0,108.43699,200.0,82.730194,-1.9999981,0.5620433,1.99,1.1704891,0.5037066,-0.02269512,0.020198729,-0.0059720958,1.3411194,0.48754352,0.5124565,0.02
2686976,3439.0381917807863,2.0,107.852715,200.0,82.74584,-1.9999981,0.57022697,1.99,1.170638,0.51018524,-0.02227816,0.020220283,-0.005635123,1.3376588,0.48334876,0.5166513,0.02
2752512,3335.463602016267,2.0,107.06802,200.0,82.73251,-1.9999981,0.5803615,1.99,1.1703337,0.51774323,-0.021541068,0.021787548,-0.0059618144,1.3236513,0.47845566,0.52154434,0.02
2818048,3311.3323085086563,2.0,106.584274,200.0,82.739944,-1.9999981,0.5870471,1.99,1.1700662,0.52289414,-0.023184525,0.019574959,-0.006326331,1.3322839,0.4749195,0.5250805,0.02
2883584,3390.118667932709,2.0,106.0819,200.0,82.719345,-1.9999981,0.59406245,1.99,1.169602,0.5278912,-0.021274542,0.020131173,-0.004936931,1.3201599,0.4713417,0.52865833,0.02
2949120,3277.7417549583674,2.0,105.41287,200.0,82.70614,-1.9999981,0.60303473,1.99,1.1693622,0.5347469,-0.021779634,0.020841038,-0.0060315095,1.3084323,0.46652466,0.53347534,0.02
3014656,3260.65993142147,2.0,105.08819,200.0,82.65991,-1.9999981,0.6081753,1.99,1.1691957,0.53807634,-0.023137914,0.019080598,-0.006327969,1.3175123,0.4638306,0.5361694,0.02
3080192,3245.5129384525017,2.0,104.73884,200.0,82.63863,-1.9999981,0.61418664,1.99,1.1687158,0.54206026,-0.021838844,0.019404108,-0.0053167883,1.3112054,0.46089518,0.5391048,0.02
3145728,3229.348039197027,2.0,104.49239,200.0,82.56387,-1.9999981,0.6189665,1.99,1.1682626,0.5444177,-0.023065057,0.020014968,-0.0068917596,1.3090391,0.45811012,0.54188985,0.02
3211264,3209.4865118048833,2.0,104.17624,200.0,82.51295,-1.9999981,0.6248991,1.99,1.1680925,0.548249,-0.022733951,0.020238655,-0.0066711716,1.3091054,0.45502257,0.5449774,0.02
