timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
65536,1239.489603189993,2.0,160.10052,200.0,66.82826,-1.9999981,-0.13908687,1.99,0.982205,-0.024121597,-0.030072782,0.009364075,-0.002723615,1.6015606,0.8505291,0.1494709,0.02
131072,3599.4199419361266,2.0,157.88622,200.0,67.465546,-1.9999981,-0.12331184,1.99,0.9807512,-0.019305829,-0.029217402,0.009817739,-0.0024537593,1.5836256,0.8362832,0.16371681,0.02
196608,3644.8938198994233,2.0,156.00572,200.0,68.97414,-1.9999981,-0.09281464,1.99,0.990526,0.0010386544,-0.028211566,0.011483082,-0.0026327616,1.566017,0.82487726,0.17512275,0.02
262144,3631.210978768879,2.0,153.88228,200.0,70.63728,-1.9999981,-0.083044626,1.99,0.9902272,0.010912619,-0.028435495,0.010261453,-0.0023884259,1.55889,0.82222223,0.17777778,0.02
327680,3621.9188495049502,2.0,151.7487,200.0,72.06984,-1.9999981,-0.06850736,1.99,0.99848205,0.026830457,-0.02792456,0.010844078,-0.002293599,1.5526497,0.8140028,0.18599717,0.02
393216,3551.466231233195,2.0,150.69206,200.0,72.83864,-1.9999981,-0.059045076,1.99,0.9949706,0.034195002,-0.02930343,0.010176373,-0.0032883065,1.5551655,0.8125972,0.1874028,0.02
458752,3602.440731731949,2.0,148.29167,200.0,74.06617,-1.9999981,-0.04159408,1.99,1.0016706,0.047348388,-0.028700171,0.011954984,-0.0036276905,1.5524987,0.80364174,0.19635826,0.02
524288,3592.207283438682,2.0,145.77419,200.0,75.07931,-1.9999981,-0.013375581,1.99,1.013049,0.06896157,-0.02888114,0.01239913,-0.00431893,1.5380886,0.7897919,0.2102081,0.02
589824,3515.3656904525315,2.0,143.66667,200.0,75.92638,-1.9999981,0.0073460317,1.99,1.0248855,0.08520701,-0.027860437,0.0139832795,-0.004357965,1.5247053,0.77724475,0.22275522,0.02
655360,3500.3820032845874,2.0,141.79764,200.0,76.76583,-1.9999981,0.02709164,1.99,1.0263557,0.10036083,-0.028006278,0.012172849,-0.0038240831,1.5134313,0.7688278,0.23117223,0.02
720896,3495.0657878414827,2.0,140.58907,200.0,77.34608,-1.9999981,0.040218636,1.99,1.0321286,0.112927325,-0.028832424,0.011284873,-0.0041156197,1.517962,0.76219034,0.23780967,0.02
786432,3537.369618586857,2.0,139.09251,200.0,78.05779,-1.9999981,0.05302089,1.99,1.0404438,0.124737635,-0.02896153,0.010728474,-0.004373928,1.497592,0.7549911,0.24500892,0.02
851968,3525.671051000949,2.0,137.47472,200.0,78.5379,-1.9999981,0.07194072,1.99,1.0461721,0.13903056,-0.02774231,0.012562267,-0.004327262,1.4848089,0.7461388,0.25386116,0.02
917504,3456.618099529906,2.0,135.44948,200.0,79.06374,-1.9999981,0.09064006,1.99,1.0496563,0.15156585,-0.02655028,0.014345233,-0.004023372,1.4849762,0.73789006,0.26210997,0.02
983040,3450.4125192885276,2.0,134.06378,200.0,79.50438,-1.9999981,0.10315153,1.99,1.0532084,0.16204059,-0.027616084,0.012364751,-0.004200149,1.4799159,0.73302704,0.266973,0.02
1048576,3426.9620403964204,2.0,132.50558,200.0,80.00683,-1.9999981,0.11618116,1.99,1.0559669,0.17159227,-0.026708525,0.014116871,-0.004339499,1.4713732,0.7264355,0.27356455,0.02
1114112,3419.9576195246527,2.0,131.028,200.0,80.35293,-1.9999981,0.13054335,1.99,1.05938,0.18252417,-0.027088733,0.013589232,-0.0043561873,1.4763579,0.7192485,0.2807515,0.02
1179648,3397.003161753131,2.0,130.07738,200.0,80.63968,-1.9999981,0.14149767,1.99,1.0615401,0.19063005,-0.02686031,0.014182558,-0.0044366485,1.4757471,0.7141592,0.2858408,0.02
1245184,3385.637990931254,2.0,128.65701,200.0,80.922264,-1.9999981,0.15054418,1.99,1.062634,0.19725205,-0.027423548,0.013225319,-0.0044515864,1.4792308,0.710357,0.28964302,0.02
1310720,3376.0494652001175,2.0,127.83186,200.0,81.1416,-1.9999981,0.15546873,1.99,1.0616616,0.20140159,-0.029337268,0.0113532245,-0.00525198,1.4880949,0.70889676,0.29110327,0.02
1376256,3353.6184418404955,2.0,127.697136,200.0,81.16709,-1.9999981,0.1584488,1.99,1.060789,0.20326692,-0.030049663,0.009859793,-0.0052754204,1.4852067,0.7083217,0.2916783,0.02
1441792,3283.728760505521,2.0,127.274315,200.0,81.31747,-1.9999981,0.16338322,1.99,1.0596042,0.20755124,-0.030075217,0.01024883,-0.0053726216,1.4913507,0.7066229,0.29337707,0.02
1507328,3327.283423968241,2.0,126.431496,200.0,81.50322,-1.9999981,0.17155659,1.99,1.0605204,0.21351163,-0.028639924,0.012980173,-0.005822141,1.4653935,0.7029474,0.29705262,0.02
1572864,3309.5414119636016,2.0,125.820526,200.0,81.5589,-1.9999981,0.1776427,1.99,1.0614638,0.21791597,-0.028305363,0.013334843,-0.0056634466,1.4654667,0.70023286,0.29976714,0.02
1638400,3297.582818407001,2.0,125.4284,200.0,81.59932,-1.9999981,0.18142016,1.99,1.0611634,0.22123668,-0.029837513,0.011446037,-0.0061062216,1.4727155,0.69868696,0.30131307,0.02
1703936,3232.8675584703856,2.0,124.81431,200.0,81.68108,-1.9999981,0.188096,1.99,1.0621244,0.22617942,-0.029019346,0.012450288,-0.005663655,1.4790419,0.6955451,0.3044549,0.02
1769472,3258.5269243645903,2.0,123.82229,200.0,81.83105,-1.9999981,0.19752072,1.99,1.0645041,0.23330273,-0.02635504,0.015717683,-0.0051026726,1.4555603,0.6914655,0.30853453,0.02
1835008,3251.9647449697504,2.0,122.91591,200.0,81.882,-1.9999981,0.20592459,1.99,1.0665238,0.23898,-0.026134387,0.016692383,-0.0056363437,1.4422117,0.68753356,0.3124664,0.02
1900544,3237.3608960218257,2.0,121.99601,200.0,82.01608,-1.9999981,0.21369043,1.99,1.0664328,0.24462712,-0.027559087,0.014183129,-0.005665743,1.4492453,0.6844713,0.31552866,0.02
1966080,3168.7690502420874,2.0,121.36125,200.0,82.103714,-1.9999981,0.21895888,1.99,1.0682086,0.24899372,-0.02744806,0.013975095,-0.0057308874,1.4352357,0.6817394,0.3182606,0.02
2031616,3153.6265385935158,2.0,120.72288,200.0,82.144585,-1.9999981,0.22592697,1.99,1.0695292,0.25374606,-0.02626677,0.015633715,-0.0052673677,1.4408133,0.67808425,0.32191578,0.02
2097152,3137.474368506567,2.0,120.08664,200.0,82.20449,-1.9999981,0.23160085,1.99,1.0711386,0.2581029,-0.028234301,0.013079693,-0.0061599095,1.4307119,0.6754834,0.32451662,0.02
2162688,3132.455536484673,2.0,119.60323,200.0,82.255615,-1.9999981,0.23625694,1.99,1.0714402,0.26167342,-0.02892699,0.012024695,-0.005978034,1.4480656,0.6733829,0.32661715,0.02
2228224,3162.1079372044387,2.0,119.2879,200.0,82.29532,-1.9999981,0.23993862,1.99,1.0730431,0.26490337,-0.028772041,0.012881051,-0.006296955,1.4457808,0.6715965,0.32840347,0.02
2293760,3151.2301388935207,2.0,119.11627,200.0,82.322426,-1.9999981,0.24189141,1.99,1.0748498,0.2672546,-0.028980285,0.011961633,-0.0061998405,1.438063,0.67047465,0.32952535,0.02
2359296,3082.409624161718,2.0,118.75091,200.0,82.35261,-1.9999981,0.24334437,1.99,1.0764755,0.2690271,-0.029107668,0.012328507,-0.0065350607,1.4368432,0.6696843,0.3303157,0.02
2424832,3075.9030506201284,2.0,118.32142,200.0,82.39208,-1.9999981,0.24590673,1.99,1.0777073,0.27114904,-0.028296338,0.012830323,-0.0063894475,1.4161028,0.66845965,0.33154035,0.02
2490368,3040.2206732133736,2.0,117.75634,200.0,82.41014,-1.9999981,0.24955454,1.99,1.0782005,0.27389306,-0.027162362,0.01462057,-0.0062434045,1.4114623,0.6668641,0.33313593,0.02
2555904,3011.280259187668,2.0,117.15489,200.0,82.4461,-1.9999981,0.25526816,1.99,1.079649,0.27839047,-0.026004774,0.0161886,-0.006277317,1.3910875,0.6644006,0.33559945,0.02
2621440,3066.65137655016,2.0,116.67917,200.0,82.48725,-1.9999981,0.26004896,1.99,1.0811,0.28212056,-0.026156947,0.015519573,-0.006063398,1.3926666,0.6623104,0.33768955,0.02
2686976,2995.371598508876,2.0,116.26666,200.0,82.52059,-1.9999981,0.26526594,1.99,1.081971,0.2860878,-0.02718102,0.014677924,-0.006658776,1.3930598,0.6599965,0.34000346,0.02
2752512,3037.8652758159647,2.0,116.0679,200.0,82.552444,-1.9999981,0.26746812,1.99,1.0826433,0.2884105,-0.02836452,0.0128278155,-0.0069890926,1.3894669,0.65916675,0.34083322,0.02
2818048,2977.016182926734,2.0,115.77882,200.0,82.521484,-1.9999981,0.2707248,1.99,1.0833223,0.29049337,-0.028135052,0.014549918,-0.0073786983,1.4015657,0.6574215,0.3425785,0.02
2883584,2961.7709790996805,2.0,115.2501,200.0,82.54849,-1.9999981,0.27568677,1.99,1.0844364,0.2944578,-0.027697105,0.015002883,-0.007302099,1.3948224,0.65538645,0.34461352,0.02
2949120,3003.9753026936883,2.0,115.17318,200.0,82.53247,-1.9999981,0.27717105,1.99,1.0846567,0.2958198,-0.029167663,0.012411112,-0.0073881773,1.399252,0.6550368,0.34496322,0.02
3014656,2944.4746872119895,2.0,114.929855,200.0,82.511955,-1.9999981,0.2809443,1.99,1.0857732,0.29842252,-0.028144501,0.0150001235,-0.007822859,1.3910854,0.6532381,0.34676188,0.02
3080192,2932.0079579107737,2.0,114.85732,200.0,82.48638,-1.9999981,0.28192145,1.99,1.0867836,0.29928154,-0.02951578,0.0124470405,-0.007480882,1.412921,0.65273106,0.3472689,0.02
3145728,2906.6812741766175,2.0,114.53127,200.0,82.51776,-1.9999981,0.28603908,1.99,1.0881379,0.3026233,-0.02712964,0.01576117,-0.007101685,1.395427,0.65051234,0.34948766,0.02
3211264,2967.583864965615,2.0,114.15635,200.0,82.56198,-1.9999981,0.28975573,1.99,1.0887455,0.30583006,-0.026923293,0.015033245,-0.0068169935,1.3811466,0.6488214,0.35117862,0.02
