timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
65536,1249.3127918046239,2.0,150.96455,200.0,70.0252,-1.9999981,-0.05512619,1.99,0.95004094,0.012468747,-0.028887946,0.014215955,-0.0039901715,1.6002879,0.8253164,0.17468354,0.02
131072,3600.688361075293,2.0,149.6298,200.0,72.65784,-1.9999981,-0.052006815,1.99,0.9792417,0.031329907,-0.028455276,0.012238289,-0.0031076653,1.5733378,0.81790864,0.18209134,0.02
196608,3639.624137411581,2.0,150.07346,200.0,72.98683,-1.9999981,-0.05039059,1.99,0.995471,0.038866304,-0.028028252,0.01070907,-0.0019421722,1.572031,0.81161135,0.18838863,0.02
262144,3635.7205991990404,2.0,149.74048,200.0,73.54937,-1.9999981,-0.044730116,1.99,1.0042113,0.042339187,-0.027963363,0.011752845,-0.0027233083,1.5558239,0.804628,0.195372,0.02
327680,3619.2145328791253,2.0,148.26762,200.0,74.32714,-1.9999981,-0.037712626,1.99,1.0018197,0.050490495,-0.02748645,0.011351052,-0.0021113032,1.5525337,0.8035467,0.19645324,0.02
393216,3617.4334317563116,2.0,147.87186,200.0,74.79505,-1.9999981,-0.043050706,1.99,0.99056387,0.04950328,-0.028800344,0.008560412,-0.0023574443,1.5361551,0.81064075,0.18935926,0.02
458752,3607.444323355461,2.0,147.32976,200.0,75.2821,-1.9999981,-0.04400025,1.99,0.99458486,0.052134514,-0.028308515,0.010591765,-0.0027150775,1.5444659,0.8102214,0.18977864,0.02
524288,3591.6009122955293,2.0,147.68214,200.0,75.27023,-1.9999981,-0.04613602,1.99,0.99415094,0.054052398,-0.030046549,0.008728724,-0.003395796,1.5507555,0.8103104,0.18968955,0.02
589824,3580.0574556709894,2.0,146.44893,200.0,75.99973,-1.9999981,-0.032714773,1.99,1.0035169,0.067312464,-0.02903775,0.010257721,-0.0031036679,1.5531472,0.80238396,0.19761606,0.02
655360,3576.196222468264,2.0,145.39754,200.0,76.610855,-1.9999981,-0.025968274,1.99,1.0080831,0.07272859,-0.029741222,0.009662898,-0.0035023321,1.5535167,0.79966444,0.20033558,0.02
720896,3559.5431088582823,2.0,144.39091,200.0,77.063866,-1.9999981,-0.017400198,1.99,1.0166874,0.08069763,-0.029466206,0.01048604,-0.0039210236,1.5394101,0.79293644,0.20706357,0.02
786432,3549.0872398574,2.0,143.57135,200.0,77.31922,-1.9999981,-0.010862961,1.99,1.0164247,0.08502075,-0.030203413,0.009246122,-0.004175141,1.5325665,0.78981245,0.21018757,0.02
851968,3468.1687169430556,2.0,142.05069,200.0,77.885056,-1.9999981,0.0018500168,1.99,1.0208732,0.09445485,-0.030339241,0.009108229,-0.0044365623,1.5228395,0.7834005,0.21659952,0.02
917504,3462.746406919741,2.0,140.27122,200.0,78.585884,-1.9999981,0.021234244,1.99,1.0239227,0.10816602,-0.029380837,0.010781437,-0.0045510987,1.5110233,0.77546155,0.22453846,0.02
983040,3439.6407087730963,2.0,139.55244,200.0,78.91178,-1.9999981,0.028601428,1.99,1.0283267,0.11425463,-0.030434892,0.008477694,-0.0042746337,1.5199548,0.77136326,0.22863676,0.02
1048576,3497.0954147536745,2.0,139.17046,200.0,79.08375,-1.9999981,0.03287747,1.99,1.0354016,0.1186674,-0.030661073,0.008759955,-0.0049453196,1.5047863,0.7677523,0.23224773,0.02
1114112,3428.4670367995755,2.0,138.08679,200.0,79.382065,-1.9999981,0.04043808,1.99,1.0414041,0.1245353,-0.030286912,0.010330156,-0.0052284887,1.5111754,0.7626074,0.2373926,0.02
1179648,3416.5629759086723,2.0,137.59102,200.0,79.49805,-1.9999981,0.046774514,1.99,1.0422457,0.1291477,-0.030778628,0.0089937495,-0.004991716,1.5141896,0.75993437,0.24006565,0.02
1245184,3398.891001280999,2.0,136.94232,200.0,79.613464,-1.9999981,0.05327388,1.99,1.0443542,0.1337307,-0.02968227,0.010871975,-0.004772772,1.5172746,0.75712705,0.24287292,0.02
1310720,3386.5241080944643,2.0,135.80069,200.0,79.82185,-1.9999981,0.06873024,1.99,1.0474067,0.14406905,-0.029084917,0.012775117,-0.005472073,1.50002,0.75023407,0.24976595,0.02
1376256,3367.264633588397,2.0,134.4773,200.0,80.187294,-1.9999981,0.082432464,1.99,1.050738,0.1531225,-0.029491104,0.012560766,-0.005833934,1.4968778,0.743796,0.256204,0.02
1441792,3357.3173059947003,2.0,133.7517,200.0,80.324295,-1.9999981,0.09003952,1.99,1.0528979,0.15827553,-0.029845271,0.011202506,-0.0055041974,1.4971168,0.740054,0.25994596,0.02
1507328,3349.294186973481,2.0,132.78932,200.0,80.525826,-1.9999981,0.10126155,1.99,1.0559136,0.16594024,-0.028482044,0.012843182,-0.0052113924,1.4846126,0.73490405,0.26509592,0.02
1572864,3329.4394326654024,2.0,131.78398,200.0,80.69523,-1.9999981,0.112901956,1.99,1.0580773,0.17394784,-0.028514825,0.012544315,-0.0051221843,1.4832404,0.7302261,0.2697739,0.02
1638400,3311.7875177190053,2.0,130.81621,200.0,80.84757,-1.9999981,0.12493866,1.99,1.0616355,0.18197836,-0.027573373,0.014774697,-0.0051359152,1.4912403,0.72415036,0.27584964,0.02
1703936,3301.8925250063985,2.0,129.72705,200.0,81.0439,-1.9999981,0.13586883,1.99,1.064687,0.18994562,-0.02773807,0.0137939,-0.004821952,1.4906532,0.71892655,0.28107345,0.02
1769472,3276.1850763556095,2.0,128.90956,200.0,81.14591,-1.9999981,0.14522612,1.99,1.0664774,0.1963607,-0.029692164,0.012312589,-0.006066732,1.4890864,0.71471363,0.2852864,0.02
1835008,3260.6836415992666,2.0,128.24745,200.0,81.31335,-1.9999981,0.1525244,1.99,1.0676767,0.20187409,-0.030020168,0.011751189,-0.0059254915,1.4985138,0.71141577,0.28858426,0.02
1900544,3190.168669081045,2.0,127.7184,200.0,81.431854,-1.9999981,0.15960214,1.99,1.0694017,0.20751084,-0.030675812,0.011209377,-0.006279908,1.5000296,0.70818734,0.29181266,0.02
1966080,3240.0167719293127,2.0,127.3371,200.0,81.4269,-1.9999981,0.16513126,1.99,1.0710622,0.21061246,-0.030453486,0.011705875,-0.0064092074,1.4948606,0.705378,0.29462197,0.02
2031616,3226.9240560156863,2.0,126.88174,200.0,81.4184,-1.9999981,0.17099293,1.99,1.0717368,0.21437278,-0.030794207,0.011472081,-0.0065792724,1.4975489,0.7029253,0.29707468,0.02
2097152,3212.032759711735,2.0,126.3604,200.0,81.45468,-1.9999981,0.17659606,1.99,1.0734295,0.21888891,-0.030551769,0.0109483525,-0.0064603174,1.4782815,0.7001631,0.2998369,0.02
2162688,3199.046308991914,2.0,125.90319,200.0,81.49419,-1.9999981,0.18153594,1.99,1.0744884,0.22197025,-0.030406415,0.01240672,-0.0070837666,1.4763005,0.6975258,0.30247417,0.02
2228224,3178.7874427595916,2.0,125.59798,200.0,81.50405,-1.9999981,0.1875022,1.99,1.0755512,0.22583556,-0.030135918,0.012400793,-0.0070209936,1.4657662,0.6943424,0.3056576,0.02
2293760,3161.8378329706416,2.0,125.0918,200.0,81.48758,-1.9999981,0.19313022,1.99,1.0770988,0.22946773,-0.02986138,0.01291498,-0.007224081,1.4547392,0.6911974,0.30880263,0.02
2359296,3090.055524003629,2.0,124.65461,200.0,81.47506,-1.9999981,0.19825728,1.99,1.0781304,0.2327875,-0.029007016,0.013356819,-0.0066026235,1.4541403,0.6888171,0.3111829,0.02
2424832,3080.8127725677896,2.0,124.25967,200.0,81.51741,-1.9999981,0.20420234,1.99,1.0791601,0.236987,-0.029855402,0.012475324,-0.007168505,1.446228,0.6860071,0.31399292,0.02
2490368,3061.7267656046643,2.0,123.94897,200.0,81.51894,-1.9999981,0.20808336,1.99,1.0792459,0.23933892,-0.029365802,0.012689969,-0.0066746487,1.4518071,0.6839926,0.31600738,0.02
2555904,3118.9530048903757,2.0,123.325195,200.0,81.57237,-1.9999981,0.2147207,1.99,1.0798438,0.24372384,-0.027848924,0.015290777,-0.0066932715,1.4400523,0.6808711,0.31912887,0.02
2621440,3030.2496572340206,2.0,122.55473,200.0,81.62264,-1.9999981,0.22358437,1.99,1.0816793,0.24920835,-0.026156284,0.017830484,-0.0063084895,1.4381518,0.6766359,0.32336408,0.02
2686976,3094.2941767468483,2.0,121.91001,200.0,81.68809,-1.9999981,0.23203905,1.99,1.0833167,0.2552272,-0.02740301,0.016672116,-0.007146039,1.4296515,0.67266613,0.32733387,0.02
2752512,3002.3378496827827,2.0,121.234314,200.0,81.76728,-1.9999981,0.23924457,1.99,1.0849864,0.2605086,-0.027419105,0.016580341,-0.007181816,1.4263734,0.6691235,0.3308765,0.02
2818048,3006.8514132188925,2.0,120.89507,200.0,81.79884,-1.9999981,0.24328771,1.99,1.0853608,0.26340118,-0.028870508,0.014696324,-0.007634514,1.4292079,0.6672682,0.3327318,0.02
2883584,2982.7903680746635,2.0,120.32468,200.0,81.86275,-1.9999981,0.25004822,1.99,1.0860956,0.26825354,-0.02742422,0.015568896,-0.006956625,1.4126022,0.66424215,0.33575788,0.02
2949120,2966.055636108644,2.0,119.940384,200.0,81.85633,-1.9999981,0.25453112,1.99,1.087265,0.2711225,-0.02878845,0.01423848,-0.007915183,1.3996254,0.6619397,0.33806032,0.02
3014656,2949.2746534221824,2.0,119.9052,200.0,81.8135,-1.9999981,0.2559035,1.99,1.0885053,0.27178007,-0.028802548,0.013019154,-0.007073513,1.4119309,0.6608288,0.33917114,0.02
3080192,2931.6397781198502,2.0,119.628105,200.0,81.82061,-1.9999981,0.2596555,1.99,1.089223,0.27438185,-0.028664451,0.014075549,-0.007628868,1.4036677,0.6589318,0.34106824,0.02
3145728,2988.5242528559093,2.0,119.30312,200.0,81.84145,-1.9999981,0.26384643,1.99,1.0904746,0.2773229,-0.029571462,0.013083656,-0.008323539,1.3894875,0.6565979,0.34340212,0.02
3211264,2905.2751125493523,2.0,119.070274,200.0,81.844955,-1.9999981,0.26604113,1.99,1.0902957,0.27896947,-0.028735235,0.012825683,-0.0073823743,1.3882854,0.6557648,0.3442352,0.02
3276800,2910.2813803812783,2.0,118.792854,200.0,81.83019,-1.9999981,0.27052274,1.99,1.0903528,0.2816922,-0.028010549,0.015639137,-0.008101685,1.3864218,0.6536884,0.34631163,0.02
3342336,2894.9837078938353,2.0,118.31851,200.0,81.83259,-1.9999981,0.27526835,1.99,1.0909808,0.28474462,-0.027614262,0.015708318,-0.0077494145,1.3859506,0.65117514,0.34882483,0.02
3407872,2869.004921506056,2.0,117.89085,200.0,81.85665,-1.9999981,0.27897704,1.99,1.0920223,0.28736,-0.02783079,0.014988724,-0.00755455,1.3885301,0.64932275,0.35067725,0.02
3473408,2877.668187277283,2.0,117.57517,200.0,81.84433,-1.9999981,0.28319564,1.99,1.0930427,0.28978318,-0.02874951,0.015132436,-0.008652883,1.3831425,0.6470738,0.35292622,0.02
3538944,2840.3738842537796,2.0,117.20021,200.0,81.85224,-1.9999981,0.28703418,1.99,1.0933238,0.29212236,-0.02833575,0.015047848,-0.008244589,1.3807547,0.6453089,0.3546911,0.02
3604480,2847.118367009403,2.0,117.02985,200.0,81.82179,-1.9999981,0.28965932,1.99,1.0937569,0.2936653,-0.029305613,0.0134762665,-0.008517834,1.3762954,0.6440832,0.35591677,0.02
3670016,2830.209984317173,2.0,116.76855,200.0,81.80149,-1.9999981,0.29199895,1.99,1.0937322,0.29505512,-0.029743105,0.0132897105,-0.008722966,1.3832499,0.64292544,0.35707456,0.02
3735552,2807.5543494029016,2.0,116.52082,200.0,81.756096,-1.9999981,0.2949824,1.99,1.0946072,0.29659978,-0.028233506,0.015223663,-0.008649067,1.3598137,0.641177,0.35882297,0.02
3801088,2814.742907240326,2.0,116.27207,200.0,81.72068,-1.9999981,0.2979531,1.99,1.0950552,0.2982294,-0.028609287,0.01507977,-0.008776546,1.3686314,0.63971084,0.36028916,0.02
3866624,2787.179688443705,2.0,115.46875,200.0,81.7326,-1.9999981,0.30692983,1.99,1.0971023,0.3050718,-0.029172204,0.01461347,-0.009269113,1.3604912,0.63520813,0.36479187,0.02
3932160,2772.769179289984,2.0,114.44327,200.0,81.702415,-1.9999981,0.31706366,1.99,1.0969337,0.31187612,-0.028231565,0.015129522,-0.008580197,1.3608066,0.6305084,0.36949158,0.02
3997696,2765.256235857228,2.0,113.5809,200.0,81.65572,-1.9999981,0.3270998,1.99,1.0977618,0.3185898,-0.02923002,0.014413523,-0.009265521,1.3585626,0.62579346,0.37420654,0.02
4063232,2701.0207548809126,2.0,112.72064,200.0,81.60083,-1.9999981,0.33788458,1.99,1.0997393,0.32628122,-0.028961519,0.01522818,-0.009598211,1.3488699,0.6203613,0.37963867,0.02
4128768,2758.7897795615036,2.0,111.765564,200.0,81.51579,-1.9999981,0.3488773,1.99,1.1003357,0.33345613,-0.029268876,0.015228457,-0.009561375,1.3660865,0.61499023,0.38500977,0.02
4194304,2759.212008742617,2.0,110.759766,200.0,81.42355,-1.9999981,0.36013553,1.99,1.1013343,0.3409342,-0.02941832,0.014664309,-0.009833084,1.3458694,0.60954285,0.39045715,0.02
4259840,2751.898373765647,2.0,109.93085,200.0,81.33592,-1.9999981,0.36962745,1.99,1.10197,0.34733346,-0.029442685,0.014599821,-0.009631576,1.355551,0.6049652,0.3950348,0.02
4325376,2759.6296572894967,2.0,109.26126,200.0,81.27447,-1.9999981,0.37767398,1.99,1.1025022,0.35278463,-0.030079756,0.0138109755,-0.009774895,1.3605173,0.6013794,0.3986206,0.02
4390912,2763.4306683061322,2.0,108.65289,200.0,81.205574,-1.9999981,0.3866045,1.99,1.1035932,0.35877538,-0.030500062,0.014258426,-0.01054815,1.3540564,0.5968628,0.4031372,0.02
4456448,2752.97826978425,2.0,108.24539,200.0,81.09534,-1.9999981,0.3926491,1.99,1.1051279,0.3625762,-0.030164918,0.014468888,-0.010385199,1.350708,0.59355164,0.40644836,0.02
