timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
65536,1455.9683977025759,2.0,153.4224,200.0,68.66684,-1.9999981,-0.019108998,1.99,0.98616976,0.03914528,-0.024351645,0.017557759,-0.0010218645,1.6054331,0.79389316,0.20610687,0.02
131072,4359.792713244426,2.0,155.23442,200.0,67.700455,-1.9999981,-0.060517043,1.99,0.9794544,0.010823609,-0.029346623,0.008626018,-0.0016473302,1.6006151,0.80798006,0.19201995,0.02
196608,4338.597657647661,2.0,154.4552,200.0,67.861885,-1.9999981,-0.046165846,1.99,0.9818085,0.015888536,-0.03035566,0.010393545,-0.0037836963,1.588437,0.80185634,0.19814366,0.02
262144,4316.599055356737,2.0,151.34558,200.0,70.05834,-1.9999981,-0.036336284,1.99,0.990679,0.02823467,-0.030151356,0.010148117,-0.0038766102,1.5674404,0.7963841,0.20361589,0.02
327680,4302.201582404613,2.0,149.49164,200.0,71.637375,-1.9999981,-0.024871804,1.99,1.0032536,0.04480379,-0.02894717,0.010468331,-0.0033032384,1.5439049,0.79275095,0.20724908,0.02
393216,4291.883979724691,2.0,148.08691,200.0,72.55491,-1.9999981,-0.01690426,1.99,1.0148525,0.053608693,-0.02890613,0.011292714,-0.0036532024,1.544964,0.78694487,0.21305513,0.02
458752,4277.520359832334,2.0,147.48485,200.0,73.00875,-1.9999981,-0.0020425995,1.99,1.0259168,0.06694558,-0.02852581,0.011736679,-0.0037031414,1.5345503,0.7777778,0.22222222,0.02
524288,4262.526935148155,2.0,146.80923,200.0,73.93738,-1.9999981,0.0016817071,1.99,1.028599,0.07664461,-0.028954593,0.00988516,-0.0037040387,1.5096568,0.7765355,0.22346447,0.02
589824,4242.479472543179,2.0,145.81941,200.0,75.085846,-1.9999981,0.0062401225,1.99,1.0307312,0.086617626,-0.028072672,0.008804138,-0.0028998463,1.478745,0.7757546,0.22424544,0.02
655360,4145.665368205469,2.0,145.55832,200.0,75.802,-1.9999981,-0.0014699758,1.99,1.0308884,0.088703334,-0.029393103,0.006975135,-0.002947749,1.4966462,0.7796097,0.2203903,0.02
