timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
65536,1016.5458517943781,1.0,165.109,200.0,62.577248,0.0,0.108991824,1.0,0.31162897,0.061640676,-0.0782846,0.013822357,-0.0053180144,1.5975554,0.8910082,0.108991824,0.05
131072,2151.8454892405693,1.0,168.41844,200.0,60.92298,0.0,0.101604275,1.0,0.30212718,0.057756893,-0.080705814,0.0009447191,-0.002745917,1.5686455,0.8983957,0.101604275,0.05
196608,2152.634549309893,1.0,170.09465,200.0,61.198814,0.0,0.09196428,1.0,0.2889755,0.055848543,-0.07968809,0.00056538376,-0.000271991,1.5939759,0.9080357,0.09196428,0.05
262144,2146.1426944509835,1.0,170.07768,200.0,61.34478,0.0,0.09229748,1.0,0.2894454,0.056220844,-0.08024304,0.00076716323,-0.00032599067,1.6060125,0.9077025,0.09229748,0.05
327680,2139.6643616034153,1.0,169.83562,200.0,60.977364,0.0,0.09220232,1.0,0.28931138,0.0549227,-0.08043864,0.0007563393,-0.00040604617,1.6082153,0.9077977,0.09220232,0.05
393216,2129.453020277702,1.0,168.85434,200.0,61.40903,0.0,0.09463585,1.0,0.29271132,0.054605488,-0.080672815,0.00085341086,-0.00076689787,1.6066525,0.90536416,0.09463585,0.05
458752,2128.1684740610035,1.0,168.42639,200.0,61.69616,0.0,0.09814126,1.0,0.29750556,0.055959605,-0.08082214,0.0009632972,-0.0009916612,1.6062425,0.90185875,0.09814126,0.05
524288,2099.012657368731,1.0,168.19832,200.0,61.683804,0.0,0.10029212,1.0,0.3003891,0.057102226,-0.080546856,0.0009104791,-0.00089473865,1.6021472,0.8997079,0.10029212,0.05
589824,2089.959234490338,1.0,167.82271,200.0,61.762627,0.0,0.101149425,1.0,0.30152646,0.057726476,-0.080582015,0.00085494586,-0.00084831216,1.6032236,0.89885056,0.101149425,0.05
655360,2083.072412613469,1.0,167.54204,200.0,61.990566,0.0,0.10314595,1.0,0.30414942,0.059027366,-0.0807646,0.0009342766,-0.0010552254,1.60353,0.89685404,0.10314595,0.05
720896,2080.662599680094,1.0,167.02713,200.0,62.4156,0.0,0.105004676,1.0,0.30655944,0.059911538,-0.08100413,0.0009951461,-0.001304639,1.6039412,0.89499533,0.105004676,0.05
786432,2070.315313456734,1.0,166.5468,200.0,62.741467,0.0,0.10683761,1.0,0.30890667,0.061133254,-0.08134193,0.0010155024,-0.0016967147,1.603059,0.89316237,0.10683761,0.05
851968,2060.432963046744,1.0,166.09325,200.0,63.103516,0.0,0.11052218,1.0,0.3135395,0.06319876,-0.0812627,0.001239944,-0.0016658371,1.6043364,0.8894778,0.11052218,0.05
917504,2054.974307683954,1.0,166.21936,200.0,63.080574,0.0,0.11177972,1.0,0.31509525,0.0645245,-0.08192581,0.0009075797,-0.002226565,1.6030608,0.88822025,0.11177972,0.05
983040,2048.757069918489,1.0,166.07431,200.0,63.18473,0.0,0.11290597,1.0,0.31647784,0.065249674,-0.082100436,0.0009732496,-0.002476501,1.602211,0.887094,0.11290597,0.05
1048576,2041.6682114897076,1.0,165.99156,200.0,63.29342,0.0,0.11288012,1.0,0.3164462,0.06544022,-0.08205922,0.0008402347,-0.0024090835,1.6014048,0.8871199,0.11288012,0.05
1114112,2029.013347205056,1.0,165.82826,200.0,63.45895,0.0,0.11289115,1.0,0.31645972,0.06582738,-0.08219332,0.00083699555,-0.002586365,1.6005092,0.88710886,0.11289115,0.05
1179648,2023.0971100263132,1.0,165.8694,200.0,63.483994,0.0,0.112791516,1.0,0.31633776,0.066273205,-0.082249396,0.0007581649,-0.0026459391,1.5996509,0.88720846,0.112791516,0.05
1245184,1997.2691013054746,1.0,165.69513,200.0,63.657745,0.0,0.11373964,1.0,0.31749478,0.06696874,-0.0824799,0.00095746754,-0.0030902622,1.5973674,0.88626033,0.11373964,0.05
1310720,1986.1415064487915,1.0,165.74219,200.0,63.640293,0.0,0.11423126,1.0,0.31809193,0.06744772,-0.08248274,0.000927217,-0.0032318982,1.5942891,0.8857688,0.11423126,0.05
1376256,1982.3388686115727,1.0,165.33563,200.0,63.927937,0.0,0.116503686,1.0,0.32082793,0.06899105,-0.0824013,0.0011833801,-0.003260938,1.5946411,0.88349634,0.116503686,0.05
1441792,1975.208394544385,1.0,165.47685,200.0,63.908245,0.0,0.116678186,1.0,0.32103646,0.06946538,-0.08277043,0.00084057543,-0.0034294995,1.5952244,0.8833218,0.116678186,0.05
1507328,1967.2750869329577,1.0,165.49141,200.0,63.90707,0.0,0.11629189,1.0,0.32057464,0.06964253,-0.08215546,0.000764393,-0.0029027855,1.5926974,0.8837081,0.11629189,0.05
1572864,1953.1179966734355,1.0,165.38239,200.0,64.04585,0.0,0.117293075,1.0,0.3217692,0.07075047,-0.08295855,0.0009395205,-0.003897264,1.5906206,0.88270694,0.117293075,0.05
1638400,1974.6822581738265,1.0,165.35481,200.0,64.10549,0.0,0.11809987,1.0,0.32272634,0.0716059,-0.082799725,0.00094877806,-0.0039063403,1.5873555,0.88190013,0.11809987,0.05
1703936,1945.5987461098168,1.0,165.31474,200.0,64.16099,0.0,0.119513385,1.0,0.32439166,0.07261744,-0.08294854,0.0010650982,-0.004107522,1.5874716,0.8804866,0.119513385,0.05
1769472,1957.5133681277907,1.0,165.16132,200.0,64.35023,0.0,0.12124333,1.0,0.32640982,0.07405486,-0.0829481,0.0011477462,-0.0045114504,1.5802106,0.87875664,0.12124333,0.05
1835008,1930.0459390942854,1.0,164.86244,200.0,64.58288,0.0,0.12350131,1.0,0.3290118,0.07558943,-0.08310265,0.00124625,-0.0045485287,1.583545,0.8764987,0.12350131,0.05
1900544,1942.3575083334647,1.0,164.87962,200.0,64.61915,0.0,0.123770565,1.0,0.3293196,0.07588532,-0.0828955,0.0008955234,-0.004430236,1.5782602,0.87622947,0.123770565,0.05
1966080,1913.5060749616423,1.0,164.83559,200.0,64.69098,0.0,0.123959295,1.0,0.32953513,0.07612959,-0.082545005,0.0008895849,-0.0040772106,1.5782517,0.8760407,0.123959295,0.05
2031616,1905.7194484650067,1.0,164.8829,200.0,64.677475,0.0,0.12507124,1.0,0.3307997,0.07715905,-0.08296898,0.0009991577,-0.004478854,1.579794,0.8749288,0.12507124,0.05
2097152,1919.6683422525705,1.0,164.87117,200.0,64.6989,0.0,0.12583773,1.0,0.33166638,0.07764088,-0.08329897,0.0010071199,-0.004726656,1.5815175,0.87416226,0.12583773,0.05
2162688,1892.9782007934343,1.0,164.86624,200.0,64.70312,0.0,0.12657647,1.0,0.33249792,0.07816561,-0.083219595,0.000922948,-0.0047031767,1.5795577,0.8734235,0.12657647,0.05
2228224,1891.0366255196125,1.0,164.53035,200.0,65.03914,0.0,0.1280533,1.0,0.33414915,0.07944818,-0.08300959,0.001121528,-0.0047373953,1.5766594,0.8719467,0.1280533,0.05
2293760,1882.4388338419033,1.0,164.28261,200.0,65.270256,0.0,0.12920138,1.0,0.3354227,0.08056528,-0.083527,0.0010377645,-0.005085245,1.5792127,0.87079865,0.12920138,0.05
2359296,1873.9981038441742,1.0,164.26753,200.0,65.30259,0.0,0.12961541,1.0,0.33587983,0.081143595,-0.08382806,0.00083569693,-0.0053584375,1.5777493,0.8703846,0.12961541,0.05
2424832,1865.3984449212214,1.0,164.20264,200.0,65.37484,0.0,0.13047315,1.0,0.33682328,0.081850186,-0.08337448,0.0010273374,-0.004903244,1.5796978,0.86952686,0.13047315,0.05
2490368,1856.9418039546056,1.0,164.04742,200.0,65.47647,0.0,0.13169539,1.0,0.33815932,0.08259424,-0.0835145,0.0011303079,-0.005433867,1.5729157,0.8683046,0.13169539,0.05
2555904,1851.6680093225673,1.0,164.05197,200.0,65.49101,0.0,0.13289592,1.0,0.33946222,0.08333255,-0.08367348,0.0011333592,-0.005697226,1.5708585,0.86710405,0.13289592,0.05
2621440,1847.5850562300475,1.0,163.8073,200.0,65.65181,0.0,0.13470691,1.0,0.34141028,0.0847088,-0.08409443,0.0013558923,-0.0060238056,1.5749714,0.8652931,0.13470691,0.05
2686976,1834.542917155147,1.0,163.8136,200.0,65.61309,0.0,0.13611926,1.0,0.34291518,0.08528984,-0.08418028,0.0011854059,-0.0060697286,1.5740652,0.86388075,0.13611926,0.05
2752512,1830.4580276234387,1.0,163.6438,200.0,65.78179,0.0,0.13891602,1.0,0.3458588,0.08717578,-0.084289394,0.0012908573,-0.0063117477,1.5724616,0.861084,0.13891602,0.05
2818048,1824.2284437725648,1.0,163.2785,200.0,65.98559,0.0,0.14086914,1.0,0.34788647,0.08836687,-0.08451126,0.0010730488,-0.006689605,1.5671633,0.85913086,0.14086914,0.05
2883584,1820.1690472625776,1.0,162.99585,200.0,66.10597,0.0,0.14398193,1.0,0.35107142,0.08989031,-0.08449046,0.0012987017,-0.00657086,1.5713788,0.85601807,0.14398193,0.05
2949120,1797.1961130526036,1.0,162.81128,200.0,66.21774,0.0,0.14630127,1.0,0.353408,0.09122022,-0.08501844,0.0010407709,-0.007131632,1.5681438,0.85369873,0.14630127,0.05
3014656,1817.5434035949336,1.0,162.52563,200.0,66.42083,0.0,0.14910889,1.0,0.3561958,0.09336229,-0.08469881,0.0011973155,-0.0069594886,1.5667595,0.8508911,0.14910889,0.05
3080192,1818.4266939767929,1.0,162.29199,200.0,66.608505,0.0,0.15209961,1.0,0.3591174,0.09541015,-0.08508637,0.0013782242,-0.007636107,1.5627877,0.8479004,0.15209961,0.05
3145728,1818.0905163442178,1.0,162.07263,200.0,66.76357,0.0,0.15454102,1.0,0.36146653,0.09715292,-0.08528004,0.0012185422,-0.0073865084,1.5700556,0.845459,0.15454102,0.05
3211264,1819.2409341010296,1.0,161.86743,200.0,66.910194,0.0,0.1572876,1.0,0.36407173,0.0985721,-0.0853864,0.0015125262,-0.008024267,1.5623682,0.8427124,0.1572876,0.05
3276800,1819.6828274506381,1.0,161.60211,200.0,67.08257,0.0,0.16125488,1.0,0.36776587,0.10111343,-0.08580609,0.0013186611,-0.0079544,1.5702206,0.8387451,0.16125488,0.05
3342336,1816.7917645672162,1.0,161.4137,200.0,67.241455,0.0,0.16345215,1.0,0.3697777,0.1029298,-0.08544363,0.0013063323,-0.0080632325,1.5606713,0.83654785,0.16345215,0.05
3407872,1810.9542347732806,1.0,161.32074,200.0,67.29058,0.0,0.16583252,1.0,0.3719302,0.10452372,-0.084967375,0.001310255,-0.0075091273,1.5622675,0.8341675,0.16583252,0.05
3473408,1810.7271694981266,1.0,161.11755,200.0,67.4862,0.0,0.16827393,1.0,0.37410936,0.10641654,-0.08504627,0.0014014909,-0.0074487026,1.565966,0.8317261,0.16827393,0.05
3538944,1786.0218022630618,1.0,160.781,200.0,67.697205,0.0,0.17028809,1.0,0.3758857,0.10794423,-0.08581137,0.0012979475,-0.008207179,1.5650634,0.8297119,0.17028809,0.05
3604480,1809.930541503433,1.0,160.6626,200.0,67.76866,0.0,0.17230225,1.0,0.37764296,0.10909425,-0.085791886,0.0012159653,-0.007931913,1.569359,0.82769775,0.17230225,0.05
3670016,1810.408486628387,1.0,160.4809,200.0,67.831276,0.0,0.17504883,1.0,0.38000882,0.11055851,-0.08580435,0.0013337127,-0.008253608,1.5643523,0.8249512,0.17504883,0.05
3735552,1806.7700516933546,1.0,160.39111,200.0,67.88036,0.0,0.17755127,1.0,0.38213456,0.1119752,-0.086074084,0.00126304,-0.008488629,1.5643393,0.82244873,0.17755127,0.05
3801088,1807.12781225724,1.0,160.03632,200.0,68.04313,0.0,0.1809082,1.0,0.38494205,0.11390922,-0.08591129,0.0014076354,-0.00848781,1.562546,0.8190918,0.1809082,0.05
3866624,1805.80153467233,1.0,159.71313,200.0,68.22104,0.0,0.18481445,1.0,0.3881469,0.11611669,-0.08609537,0.001571612,-0.0088086175,1.5614516,0.81518555,0.18481445,0.05
