timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
32768,465.9275493551855,1.0,155.4949,200.0,69.77365,-1.9999981,-0.35405543,1.99,1.0445971,-0.10501407,-0.07165636,0.022496823,-0.002854226,1.6010108,0.80484694,0.19515306,0.05
65536,1214.5314051546081,1.0,160.62015,200.0,67.38449,-1.9999981,-0.40724093,1.99,1.0222689,-0.12484204,-0.07801862,0.0060403286,-0.0011982978,1.5968096,0.8507752,0.1492248,0.05
98304,1213.7466676642355,1.0,162.4701,200.0,66.23888,-1.9999981,-0.4190463,1.99,1.031268,-0.12160521,-0.077927314,0.006971633,-0.0016819077,1.5946244,0.85683763,0.1431624,0.05
131072,1212.2324274396544,1.0,163.33078,200.0,66.11694,-1.9999981,-0.413339,1.99,1.0316741,-0.116119474,-0.07836482,0.0065807286,-0.0018859294,1.5953851,0.8544061,0.14559387,0.05
163840,1193.5588000095631,1.0,160.677,200.0,68.52147,-1.9999981,-0.3978743,1.99,1.0311006,-0.10976407,-0.07725855,0.0073196497,-0.0011104017,1.5961595,0.8515,0.1485,0.05
196608,1206.2464193960284,1.0,160.0638,200.0,69.246544,-1.9999981,-0.3898543,1.99,1.0306827,-0.10529242,-0.07884223,0.006352379,-0.0021658582,1.5970511,0.8496272,0.15037282,0.05
229376,1190.5819973812713,1.0,160.88226,200.0,68.0784,-1.9999981,-0.39838582,1.99,1.0234976,-0.11299354,-0.07962175,0.004931765,-0.0022561005,1.5966306,0.85585105,0.14414893,0.05
262144,1202.1127175729944,1.0,161.53558,200.0,67.505875,-1.9999981,-0.4036151,1.99,1.020161,-0.115888484,-0.07956482,0.004989578,-0.0022881948,1.5954279,0.8603308,0.13966917,0.05
294912,1200.7773928380143,1.0,161.75706,200.0,67.18078,-1.9999981,-0.4029735,1.99,1.0162245,-0.115961134,-0.080344304,0.005144643,-0.003260058,1.5931312,0.8613422,0.1386578,0.05
327680,1180.4548705162385,1.0,161.64279,200.0,67.264244,-1.9999981,-0.4011809,1.99,1.0196464,-0.114901155,-0.0800704,0.0060440046,-0.0034192991,1.5934622,0.85833335,0.14166667,0.05
360448,1180.4755845616771,1.0,162.25885,200.0,66.80882,-1.9999981,-0.4071167,1.99,1.015544,-0.11783627,-0.08108373,0.004283957,-0.0036301352,1.5919112,0.8626249,0.13737512,0.05
393216,1177.593702197377,1.0,161.7728,200.0,66.87601,-1.9999981,-0.40332955,1.99,1.0181003,-0.11653036,-0.07996347,0.0065256986,-0.003820881,1.5881088,0.85862356,0.14137645,0.05
425984,1177.730979379885,1.0,161.85495,200.0,66.80914,-1.9999981,-0.40917268,1.99,1.0169907,-0.119468234,-0.08131127,0.004317918,-0.0041728867,1.5859467,0.86127055,0.13872942,0.05
458752,1193.2199851839566,1.0,161.5617,200.0,67.071655,-1.9999981,-0.4101385,1.99,1.0164355,-0.11867005,-0.08192608,0.0047372007,-0.0050678398,1.5845366,0.86214536,0.1378546,0.05
491520,1167.8535088601745,1.0,161.50232,200.0,67.01754,-1.9999981,-0.4147746,1.99,1.0175234,-0.1213993,-0.08159779,0.0046469294,-0.0047489954,1.583445,0.86285526,0.13714474,0.05
524288,1165.4569981040233,1.0,161.57669,200.0,66.92168,-1.9999981,-0.41613504,1.99,1.0172377,-0.121953435,-0.0816175,0.0045433994,-0.00493561,1.5790716,0.8640378,0.13596219,0.05
557056,1184.4011140728546,1.0,161.5143,200.0,66.99753,-1.9999981,-0.4168284,1.99,1.0186799,-0.12207328,-0.08095378,0.0051673097,-0.0047872327,1.5750043,0.8631126,0.1368874,0.05
589824,1163.3643998912064,1.0,161.41023,200.0,67.17655,-1.9999981,-0.4167095,1.99,1.0185649,-0.12055707,-0.08146801,0.004892477,-0.0056980066,1.5643246,0.86362386,0.13637613,0.05
622592,1162.3011735212754,1.0,160.85904,200.0,67.68231,-1.9999981,-0.41082942,1.99,1.0204937,-0.11454351,-0.08168787,0.005490008,-0.0062891888,1.5628736,0.8608515,0.13914849,0.05
655360,1175.0567500731615,1.0,160.87004,200.0,67.68892,-1.9999981,-0.41047895,1.99,1.0191827,-0.11305387,-0.08187011,0.0047151987,-0.006106063,1.5624326,0.86103576,0.13896424,0.05
688128,1157.718860962415,1.0,160.26462,200.0,68.11808,-1.9999981,-0.40408623,1.99,1.0219786,-0.10856102,-0.08136209,0.006155748,-0.006374267,1.561314,0.85756904,0.14243098,0.05
720896,1157.7899871076104,1.0,159.95567,200.0,68.42352,-1.9999981,-0.40176362,1.99,1.0218391,-0.10597339,-0.08150729,0.0048379665,-0.0062498404,1.5535284,0.8572622,0.1427378,0.05
753664,1154.0363267103398,1.0,159.59872,200.0,68.78784,-1.9999981,-0.40163213,1.99,1.0244675,-0.10446269,-0.08123469,0.0050315536,-0.0061933165,1.5511429,0.85642934,0.14357068,0.05
786432,1146.8535592033445,1.0,159.10292,200.0,69.057465,-1.9999981,-0.3980124,1.99,1.0245812,-0.101777025,-0.08145314,0.0055281697,-0.0065353434,1.5536376,0.8550548,0.14494519,0.05
819200,1148.524314868567,1.0,158.80176,200.0,69.38377,-1.9999981,-0.39502266,1.99,1.0263029,-0.09844241,-0.08177811,0.0052391468,-0.0071601532,1.5447501,0.8534533,0.14654669,0.05
851968,1148.3298680867742,1.0,158.93092,200.0,69.22986,-1.9999981,-0.39770994,1.99,1.0257577,-0.09929394,-0.0827204,0.004022967,-0.0074651437,1.545335,0.85497004,0.14502995,0.05
884736,1142.4777101433508,1.0,158.591,200.0,69.561455,-1.9999981,-0.39691925,1.99,1.0248698,-0.09792945,-0.08224531,0.004355943,-0.007784515,1.5327754,0.85584533,0.14415468,0.05
917504,1140.1296116909966,1.0,158.61848,200.0,69.63618,-1.9999981,-0.3970703,1.99,1.0249302,-0.09704363,-0.08149276,0.0042320522,-0.0067669735,1.5368363,0.8563443,0.14365575,0.05
950272,1135.3864047578604,1.0,158.91913,200.0,69.46882,-1.9999981,-0.39851525,1.99,1.0234954,-0.097092696,-0.08188736,0.0037232917,-0.0074127438,1.526725,0.8572987,0.14270134,0.05
983040,1136.4741493574234,1.0,158.63695,200.0,69.639305,-1.9999981,-0.39690068,1.99,1.0249091,-0.095819846,-0.079874456,0.0051620626,-0.0062834807,1.5234401,0.8562126,0.14378741,0.05
1015808,1133.468260341993,1.0,158.34511,200.0,69.87826,-1.9999981,-0.39426705,1.99,1.0269479,-0.093554065,-0.08067364,0.0054690638,-0.007125107,1.5256611,0.85468113,0.14531885,0.05
