timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
65536,1270.185269050028,1.0,137.54839,200.0,76.42917,0.0,0.26036867,1.0,0.43883574,0.1506663,-0.030676609,0.0069815936,-0.002099137,1.6034135,0.73963135,0.26036867,0.02
131072,3589.2047960644218,1.0,143.14351,200.0,75.52981,0.0,0.23421355,1.0,0.42350626,0.13831422,-0.031342305,0.0029110103,-0.0008013759,1.5998217,0.76578647,0.23421355,0.02
196608,3648.4003994901436,1.0,144.07262,200.0,75.496124,0.0,0.21482602,1.0,0.4107016,0.12733538,-0.031986106,0.002474651,-0.0014145098,1.590446,0.78517395,0.21482602,0.02
262144,3627.466285691829,1.0,142.5769,200.0,76.146126,0.0,0.21765685,1.0,0.41265285,0.1297564,-0.030877732,0.003192906,-0.0006059392,1.5934123,0.78234315,0.21765685,0.02
327680,3622.5371250810917,1.0,141.63512,200.0,76.81409,0.0,0.2112676,1.0,0.4082078,0.12769756,-0.031622175,0.0025683178,-0.00100974,1.5948294,0.7887324,0.2112676,0.02
393216,3602.404425948198,1.0,141.2019,200.0,76.97558,0.0,0.2132165,1.0,0.40957934,0.12945175,-0.032009736,0.0030239366,-0.0016599888,1.593086,0.7867835,0.2132165,0.02
458752,3601.1584339935175,1.0,141.66646,200.0,76.91992,0.0,0.21214017,1.0,0.40882358,0.12951246,-0.032108214,0.0025534783,-0.0016274294,1.587876,0.7878598,0.21214017,0.02
524288,3584.9233697753757,1.0,141.79195,200.0,76.90386,0.0,0.20941691,1.0,0.40689242,0.12946862,-0.032104567,0.0023591865,-0.0015830165,1.5850574,0.7905831,0.20941691,0.02
589824,3575.7562264786347,1.0,142.1208,200.0,76.8362,0.0,0.20969313,1.0,0.40708956,0.1286622,-0.032953165,0.002724909,-0.0026521634,1.5831728,0.79030687,0.20969313,0.02
655360,3564.7301520874494,1.0,142.01598,200.0,76.92501,0.0,0.21089478,1.0,0.40794381,0.12930709,-0.032565564,0.0028688451,-0.0023512475,1.5824372,0.78910524,0.21089478,0.02
720896,3562.1070685167338,1.0,142.25024,200.0,76.87498,0.0,0.20950109,1.0,0.40695256,0.1296776,-0.03254303,0.0024394859,-0.0021411767,1.5810798,0.7904989,0.20950109,0.02
786432,3495.537756476131,1.0,142.1009,200.0,76.931015,0.0,0.20765027,1.0,0.405625,0.12825191,-0.032886554,0.0024131574,-0.0025000025,1.5796565,0.79234976,0.20765027,0.02
851968,3482.722066830864,1.0,141.29228,200.0,77.128716,0.0,0.20972593,1.0,0.40711296,0.12929842,-0.032909673,0.0031667843,-0.0030717002,1.5710683,0.7902741,0.20972593,0.02
917504,3533.6717781928396,1.0,140.86674,200.0,77.465576,0.0,0.21201359,1.0,0.40873444,0.1315884,-0.033140823,0.0030578948,-0.0032860122,1.569188,0.7879864,0.21201359,0.02
983040,3456.853838936599,1.0,140.38977,200.0,77.70262,0.0,0.21270481,1.0,0.40922058,0.13256763,-0.032770835,0.0028186392,-0.0028121832,1.5683986,0.7872952,0.21270481,0.02
1048576,3448.825670108053,1.0,140.19753,200.0,77.89501,0.0,0.21311475,1.0,0.40950805,0.13399602,-0.033556875,0.0025782073,-0.0035262532,1.5659862,0.78688526,0.21311475,0.02
1114112,3425.2614600310576,1.0,139.79198,200.0,78.08259,0.0,0.21407847,1.0,0.4101815,0.13521862,-0.033658296,0.0028845924,-0.0038214365,1.5639576,0.7859215,0.21407847,0.02
1179648,3424.683426097926,1.0,139.5271,200.0,78.21765,0.0,0.21476111,1.0,0.4106565,0.13565977,-0.033366237,0.0030578165,-0.0036226143,1.5636265,0.78523886,0.21476111,0.02
1245184,3411.874403140855,1.0,139.78719,200.0,78.300255,0.0,0.21236742,1.0,0.40898353,0.1344607,-0.03309832,0.0019576866,-0.0029240593,1.5576552,0.7876326,0.21236742,0.02
1310720,3401.8534171189676,1.0,139.59476,200.0,78.45962,0.0,0.21315508,1.0,0.4095363,0.13555285,-0.03323821,0.0030125792,-0.0035496154,1.5597441,0.7868449,0.21315508,0.02
1376256,3387.0541897555863,1.0,139.59645,200.0,78.491,0.0,0.21205948,1.0,0.40876675,0.13511303,-0.033434015,0.0023981293,-0.0031746584,1.572921,0.7879405,0.21205948,0.02
1441792,3375.403445553295,1.0,139.54697,200.0,78.471596,0.0,0.21146187,1.0,0.40834513,0.13453868,-0.03341038,0.0026990946,-0.0033556493,1.5702139,0.7885381,0.21146187,0.02
1507328,3361.809421403219,1.0,139.26842,200.0,78.59691,0.0,0.2129475,1.0,0.40939087,0.13598128,-0.033432942,0.0031092355,-0.0037960464,1.5595757,0.7870525,0.2129475,0.02
1572864,3348.1798730761216,1.0,139.19905,200.0,78.6726,0.0,0.21282643,1.0,0.40930593,0.13635398,-0.034386057,0.0026202532,-0.004722842,1.5486671,0.78717357,0.21282643,0.02
1638400,3333.569822095794,1.0,139.18687,200.0,78.83807,0.0,0.21278772,1.0,0.40927875,0.13695511,-0.033514746,0.0025199384,-0.0039480887,1.541331,0.78721225,0.21278772,0.02
