timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
65536,1440.9045866583695,1.0,141.99062,200.0,74.74375,-1.9999981,0.0119018145,1.99,0.99606735,0.07091387,-0.027511733,0.015126785,-0.0030624657,1.6006331,0.7875587,0.21244131,0.02
131072,4359.896164018741,1.0,145.93015,200.0,74.6729,-1.9999981,-0.029499006,1.99,0.9958685,0.052549865,-0.027419211,0.010138694,-0.00043462467,1.6026969,0.8015134,0.19848661,0.02
196608,4352.3714714001435,1.0,148.10294,200.0,73.76329,-1.9999981,-0.02994154,1.99,1.0109125,0.050658695,-0.027984096,0.010959095,-0.0013798717,1.6041886,0.79450464,0.20549536,0.02
262144,4332.1864637180715,1.0,144.1602,200.0,75.792145,-1.9999981,0.009994779,1.99,1.0224664,0.07738077,-0.027291846,0.014436864,-0.0026018075,1.5954237,0.7757167,0.22428331,0.02
327680,4186.048090669809,1.0,143.1081,200.0,76.44572,-1.9999981,0.025278427,1.99,1.0290501,0.09116071,-0.028019603,0.013364762,-0.0029535252,1.5874231,0.7693505,0.23064947,0.02
393216,4313.077707116666,1.0,143.54265,200.0,76.211784,-1.9999981,0.019163981,1.99,1.0311366,0.089819625,-0.028737066,0.01096036,-0.00263571,1.5790768,0.770957,0.22904302,0.02
458752,4192.796190237251,1.0,143.25024,200.0,76.913445,-1.9999981,0.016487582,1.99,1.0364064,0.09457717,-0.028999032,0.0108724795,-0.0031021526,1.5666559,0.77082676,0.22917327,0.02
524288,4277.733710511722,1.0,143.09947,200.0,77.13907,-1.9999981,0.017288335,1.99,1.040344,0.09927779,-0.029123014,0.010828284,-0.0033572447,1.5589954,0.76941144,0.23058856,0.02
589824,4262.05206723581,1.0,142.22539,200.0,77.87,-1.9999981,0.023500653,1.99,1.0396556,0.107291065,-0.028981628,0.011004677,-0.003226685,1.562864,0.7680312,0.2319688,0.02
655360,4248.5245498829545,1.0,142.75758,200.0,77.943794,-1.9999981,0.01958576,1.99,1.0389031,0.1082679,-0.030052595,0.009010972,-0.0032919499,1.5633063,0.77023757,0.22976243,0.02
720896,4233.071066301596,1.0,142.1131,200.0,78.33763,-1.9999981,0.029931836,1.99,1.044997,0.117701635,-0.028294956,0.013118405,-0.0037589862,1.5547588,0.7639634,0.23603657,0.02
786432,4219.287712316188,1.0,142.24445,200.0,78.473595,-1.9999981,0.029332835,1.99,1.0486258,0.11944391,-0.029344464,0.010436934,-0.0036344554,1.5464239,0.7630237,0.23697633,0.02
851968,4109.871464376086,1.0,142.5182,200.0,78.6696,-1.9999981,0.02288393,1.99,1.0507535,0.1192691,-0.030854732,0.008269844,-0.004259699,1.5364976,0.7654248,0.23457518,0.02
917504,4104.048437576355,1.0,142.44,200.0,78.860916,-1.9999981,0.023600416,1.99,1.0559406,0.12300761,-0.030647513,0.009927061,-0.004919255,1.5345895,0.7642969,0.23570313,0.02
983040,4156.15572118817,1.0,142.2114,200.0,79.2016,-1.9999981,0.025123525,1.99,1.0599787,0.12825517,-0.031280063,0.008578689,-0.0049779033,1.5295751,0.76303905,0.23696096,0.02
1048576,4076.6530954769273,1.0,142.85515,200.0,79.21274,-1.9999981,0.013734835,1.99,1.060397,0.12465542,-0.03249967,0.0063694017,-0.0051199747,1.52822,0.7675072,0.2324928,0.02
1114112,4038.8189606479864,1.0,143.19142,200.0,79.27788,-1.9999981,0.008766096,1.99,1.0606431,0.1243179,-0.032479666,0.006240018,-0.0050339075,1.5282882,0.7695489,0.23045108,0.02
1179648,4091.992511156042,1.0,143.54007,200.0,79.260864,-1.9999981,0.005730267,1.99,1.0612468,0.124187455,-0.032036528,0.0068938136,-0.0049165906,1.5283421,0.7705861,0.22941393,0.02
1245184,4000.0587752343195,1.0,143.80334,200.0,79.24652,-1.9999981,0.0031440645,1.99,1.0631157,0.12490073,-0.031645216,0.008124777,-0.005384709,1.516145,0.7709711,0.2290289,0.02
1310720,4000.3795345905432,1.0,143.79027,200.0,79.383606,-1.9999981,0.0029075858,1.99,1.0640246,0.12710908,-0.03134925,0.008299536,-0.0050710696,1.5213974,0.77114344,0.22885655,0.02
1376256,3979.0186656596293,1.0,143.72493,200.0,79.45976,-1.9999981,0.0039959196,1.99,1.0660981,0.12976652,-0.031473905,0.00905379,-0.00563487,1.5182965,0.77030003,0.22969995,0.02
1441792,3962.620346249852,1.0,143.85071,200.0,79.45256,-1.9999981,0.0017246722,1.99,1.0640974,0.12864235,-0.032259483,0.0076100756,-0.0057379715,1.5163275,0.7718033,0.22819665,0.02
1507328,3946.565595225102,1.0,143.8943,200.0,79.50528,-1.9999981,0.001179523,1.99,1.0632288,0.12937109,-0.03217069,0.007857079,-0.005767166,1.516603,0.77227867,0.22772135,0.02
1572864,3938.896809661307,1.0,144.07014,200.0,79.51219,-1.9999981,-0.0004743789,1.99,1.0643061,0.12981504,-0.03256392,0.0072129965,-0.0059586437,1.5105889,0.77284425,0.22715573,0.02
1638400,3917.1227383495707,1.0,143.99232,200.0,79.57517,-1.9999981,-0.0005055675,1.99,1.0636126,0.13062365,-0.032447673,0.0072411187,-0.005933469,1.5067383,0.7732045,0.22679548,0.02
1703936,3897.6334662704744,1.0,143.55405,200.0,79.84475,-1.9999981,0.0027127117,1.99,1.0656283,0.13461436,-0.0319644,0.008497343,-0.006198829,1.5007118,0.77156633,0.2284337,0.02
1769472,3894.4659546659345,1.0,143.1829,200.0,80.02907,-1.9999981,0.006818098,1.99,1.0685606,0.13845165,-0.031228019,0.0105133355,-0.006644331,1.492018,0.76911837,0.23088163,0.02
1835008,3862.876602511201,1.0,143.13574,200.0,80.01427,-1.9999981,0.0062080855,1.99,1.0697653,0.13875785,-0.031927045,0.009030644,-0.006629389,1.490649,0.76887566,0.23112433,0.02
1900544,3852.4702730349777,1.0,142.95541,200.0,80.053986,-1.9999981,0.009889517,1.99,1.0725061,0.1418835,-0.030920513,0.01105412,-0.0068925647,1.4777505,0.766468,0.23353203,0.02
1966080,3828.389876734183,1.0,142.89612,200.0,80.0637,-1.9999981,0.011306479,1.99,1.0742272,0.14310442,-0.031294182,0.010251623,-0.0068730535,1.4773471,0.76543707,0.23456295,0.02
2031616,3737.239637904839,1.0,142.79976,200.0,80.05446,-1.9999981,0.013096009,1.99,1.0752517,0.14455058,-0.031450808,0.009110997,-0.0065599657,1.4723167,0.7644488,0.23555116,0.02
2097152,3796.68748019925,1.0,142.56523,200.0,80.136925,-1.9999981,0.016085984,1.99,1.0764997,0.1468728,-0.03066936,0.009896858,-0.006286576,1.4665607,0.76301974,0.23698023,0.02
2162688,3774.4225825334765,1.0,142.5978,200.0,80.121185,-1.9999981,0.016283497,1.99,1.0778911,0.147535,-0.03161727,0.009139819,-0.0069964784,1.4595354,0.7624636,0.23753637,0.02
2228224,3696.156404328866,1.0,142.47534,200.0,80.153435,-1.9999981,0.018083723,1.99,1.0795091,0.14936301,-0.030535063,0.009824686,-0.0065042824,1.4471561,0.76123613,0.23876387,0.02
2293760,3665.8742853204435,1.0,142.3179,200.0,80.213844,-1.9999981,0.022542445,1.99,1.080724,0.15279958,-0.029676583,0.0111720115,-0.0062210555,1.4520767,0.75905526,0.24094473,0.02
2359296,3739.210537166822,1.0,142.1323,200.0,80.30669,-1.9999981,0.02579115,1.99,1.0819306,0.15570723,-0.03055719,0.010363164,-0.0067466768,1.4496049,0.757412,0.24258801,0.02
2424832,3715.1503919413494,1.0,141.76492,200.0,80.38831,-1.9999981,0.030697634,1.99,1.0831499,0.15880573,-0.029164162,0.012103508,-0.006645089,1.4285412,0.7551601,0.24483992,0.02
2490368,3701.025009751147,1.0,141.54904,200.0,80.495186,-1.9999981,0.03366076,1.99,1.0844223,0.16185553,-0.030153403,0.010538968,-0.006772003,1.4325444,0.7539176,0.2460824,0.02
2555904,3687.7419739417082,1.0,141.27188,200.0,80.60591,-1.9999981,0.037175335,1.99,1.0862122,0.16494507,-0.029587483,0.011495793,-0.0069439798,1.4195698,0.75215995,0.24784005,0.02
2621440,3589.4370783264017,1.0,140.93024,200.0,80.74274,-1.9999981,0.04179675,1.99,1.0886638,0.16891462,-0.029933069,0.011243017,-0.007066601,1.4243989,0.74987876,0.2501212,0.02
2686976,3588.6289538423316,1.0,140.78204,200.0,80.76872,-1.9999981,0.044029053,1.99,1.0895784,0.17065442,-0.031138321,0.0101814475,-0.007435873,1.4396589,0.7486217,0.25137833,0.02
2752512,3547.5350792368667,1.0,140.74399,200.0,80.75506,-1.9999981,0.045439173,1.99,1.090707,0.1717177,-0.03086558,0.010453953,-0.0074731344,1.4309713,0.74782294,0.25217703,0.02
2818048,3540.4183009283674,1.0,140.60463,200.0,80.799866,-1.9999981,0.04928533,1.99,1.0915291,0.17440479,-0.030251414,0.011636991,-0.0075740605,1.4247923,0.7460258,0.2539742,0.02
2883584,3575.3563325222212,1.0,140.38777,200.0,80.87886,-1.9999981,0.052659344,1.99,1.0927713,0.17707035,-0.03027754,0.011038587,-0.0074479277,1.4174454,0.7442802,0.25571978,0.02
