timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
65536,1442.823868339136,1.0,139.80092,200.0,77.0219,-1.9999981,0.07096102,1.99,1.0089558,0.11233856,-0.024516413,0.018304298,-0.0015313672,1.6068598,0.7638889,0.2361111,0.02
131072,4444.510849770978,1.0,138.07175,200.0,77.06465,-1.9999981,0.04037015,1.99,1.0254894,0.08913547,-0.026416367,0.015480676,-0.002312723,1.592199,0.76324505,0.23675497,0.02
196608,4384.014508187354,1.0,141.17564,200.0,76.62105,-1.9999981,0.020568665,1.99,1.0220923,0.07921396,-0.027411401,0.0130427275,-0.0023027842,1.5814991,0.77564573,0.22435424,0.02
262144,4375.796530916341,1.0,141.7025,200.0,76.88555,-1.9999981,0.02738544,1.99,1.0251807,0.08999688,-0.02689558,0.01348545,-0.0021221736,1.5758067,0.77174515,0.22825485,0.02
327680,4280.04905128023,1.0,142.5782,200.0,76.70084,-1.9999981,0.02459278,1.99,1.020719,0.09469817,-0.027940556,0.012014917,-0.0026922007,1.5627904,0.77425784,0.22574213,0.02
393216,4354.2078587112155,1.0,143.24686,200.0,77.00912,-1.9999981,0.019614795,1.99,1.0234889,0.09952318,-0.028668055,0.010892193,-0.0026306966,1.5741724,0.77693725,0.22306272,0.02
458752,4261.1425462092475,1.0,143.06444,200.0,77.41051,-1.9999981,0.01783521,1.99,1.0243671,0.100525565,-0.029454533,0.011065618,-0.003560518,1.5713415,0.7782691,0.22173089,0.02
524288,4311.307014857967,1.0,143.12192,200.0,77.572815,-1.9999981,0.022000683,1.99,1.0334312,0.10686996,-0.028999338,0.012355615,-0.004026166,1.557549,0.77481335,0.22518662,0.02
589824,4324.55937739338,1.0,142.55766,200.0,78.03781,-1.9999981,0.024640739,1.99,1.0405973,0.11165333,-0.028804634,0.012492033,-0.0042734984,1.5388576,0.77176297,0.22823702,0.02
655360,4270.818553075494,1.0,142.7201,200.0,78.1112,-1.9999981,0.024168177,1.99,1.0402073,0.114300676,-0.029639944,0.010736671,-0.0041875485,1.5410367,0.77242744,0.22757256,0.02
720896,4302.669410390647,1.0,142.58209,200.0,78.231,-1.9999981,0.024446853,1.99,1.0437944,0.11620936,-0.02959349,0.011102529,-0.0044174,1.5363678,0.77109516,0.22890484,0.02
786432,4246.283850696323,1.0,142.31248,200.0,78.45381,-1.9999981,0.029190492,1.99,1.0499368,0.12134323,-0.028664285,0.012883911,-0.00426577,1.5420235,0.7663261,0.23367384,0.02
851968,4177.792298459085,1.0,142.54749,200.0,78.60537,-1.9999981,0.023494018,1.99,1.052309,0.12122427,-0.03146817,0.009252941,-0.005267087,1.5413775,0.76852477,0.23147525,0.02
917504,4126.463605981695,1.0,142.36034,200.0,78.851036,-1.9999981,0.026037106,1.99,1.0522759,0.12544751,-0.03051956,0.010197867,-0.005069473,1.5274512,0.76822793,0.23177205,0.02
983040,4143.9170518012725,1.0,142.0781,200.0,79.01424,-1.9999981,0.031348586,1.99,1.0534005,0.13036211,-0.02958689,0.011280612,-0.0046921154,1.5267541,0.7654887,0.23451135,0.02
1048576,4078.292884103657,1.0,142.18607,200.0,79.01267,-1.9999981,0.03080386,1.99,1.0565361,0.13180088,-0.030744996,0.010539651,-0.0055858525,1.5214485,0.76442504,0.23557496,0.02
1114112,4097.123782358495,1.0,142.45161,200.0,78.99783,-1.9999981,0.02947864,1.99,1.059909,0.13293722,-0.030822702,0.009639899,-0.0053719855,1.5135335,0.7635908,0.2364092,0.02
1179648,4063.6766622815644,1.0,142.66525,200.0,79.01597,-1.9999981,0.031020705,1.99,1.0595068,0.1350463,-0.03152409,0.008737248,-0.0058076675,1.5042524,0.76381636,0.23618366,0.02
1245184,4137.9885619151855,1.0,142.61456,200.0,79.13043,-1.9999981,0.031147763,1.99,1.06054,0.13654698,-0.031224309,0.009227334,-0.0057778237,1.5030077,0.76449275,0.23550725,0.02
1310720,4059.0153390542537,1.0,142.64928,200.0,79.128296,-1.9999981,0.03254143,1.99,1.0606606,0.13829765,-0.031527538,0.009542125,-0.0062979707,1.5000318,0.76394355,0.23605643,0.02
1376256,4002.4499895831837,1.0,142.62892,200.0,79.1387,-1.9999981,0.034191117,1.99,1.0631407,0.13975883,-0.029939324,0.01125679,-0.0056449194,1.4961399,0.76236075,0.23763922,0.02
1441792,4031.5729794846256,1.0,142.59856,200.0,79.21713,-1.9999981,0.033967257,1.99,1.0667576,0.14144541,-0.030598331,0.01041208,-0.0059476094,1.4928383,0.76109624,0.23890378,0.02
1507328,3875.1880909916545,1.0,142.66315,200.0,79.18443,-1.9999981,0.034536116,1.99,1.0698516,0.14286654,-0.030333364,0.011303792,-0.0063907495,1.4797256,0.75976616,0.24023382,0.02
1572864,3930.5785300551056,1.0,142.49846,200.0,79.25093,-1.9999981,0.03712015,1.99,1.0729395,0.14532955,-0.029716838,0.010927749,-0.005983487,1.4598614,0.7577784,0.24222161,0.02
1638400,3947.385337678209,1.0,142.39975,200.0,79.228645,-1.9999981,0.03787383,1.99,1.0731874,0.14592259,-0.029750522,0.011240237,-0.006386049,1.4492298,0.7571977,0.2428023,0.02
1703936,3904.0311579508784,1.0,141.99063,200.0,79.36767,-1.9999981,0.044688474,1.99,1.0766205,0.15113664,-0.029175516,0.013443489,-0.0066830367,1.4607115,0.75324076,0.24675922,0.02
1769472,3956.422753783898,1.0,141.71913,200.0,79.45013,-1.9999981,0.048230737,1.99,1.0794582,0.1544664,-0.02916177,0.012458263,-0.0063223485,1.4534279,0.7510852,0.2489148,0.02
