timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
65536,1444.6923986590075,1.0,139.80092,200.0,77.0219,0.0,0.2199074,1.0,0.4141837,0.13515073,-0.030664463,0.006113764,-0.0015880058,1.6066672,0.7800926,0.2199074,0.02
131072,4393.73509702775,1.0,136.14967,200.0,77.476715,0.0,0.21691974,1.0,0.41214752,0.13436069,-0.031982962,0.0039819092,-0.002207643,1.5883137,0.7830803,0.21691974,0.02
196608,4441.383039630209,1.0,139.93773,200.0,77.52947,0.0,0.203663,1.0,0.40272126,0.1279358,-0.031721637,0.0025997448,-0.0011386478,1.5941432,0.796337,0.203663,0.02
262144,4359.775564125201,1.0,141.37314,200.0,77.4835,0.0,0.19757843,1.0,0.39817232,0.12650396,-0.03201908,0.0026095938,-0.001804031,1.5759927,0.80242157,0.19757843,0.02
327680,4312.1535862502,1.0,141.69951,200.0,77.87726,0.0,0.19619973,1.0,0.3971214,0.12765229,-0.032029077,0.002649905,-0.0019111563,1.5721438,0.8038003,0.19619973,0.02
393216,4328.276290113053,1.0,141.45872,200.0,78.43126,0.0,0.19649379,1.0,0.39734617,0.12999362,-0.03258815,0.0026256149,-0.0023778647,1.576155,0.8035062,0.19649379,0.02
458752,4288.848315692097,1.0,141.84879,200.0,78.38384,0.0,0.19787101,1.0,0.39839435,0.13179073,-0.03289462,0.0027285127,-0.0029350894,1.5661893,0.802129,0.19787101,0.02
524288,4309.05217364791,1.0,141.67487,200.0,78.33381,0.0,0.2026251,1.0,0.40195543,0.13450941,-0.032645665,0.0033244726,-0.0031389575,1.5584475,0.7973749,0.2026251,0.02
589824,4337.64621037252,1.0,142.01167,200.0,78.40013,0.0,0.2003891,1.0,0.40029153,0.13369735,-0.033027723,0.002471742,-0.0031138188,1.5574887,0.7996109,0.2003891,0.02
655360,4280.464147118032,1.0,142.21065,200.0,78.32334,0.0,0.20275892,1.0,0.4020544,0.13532494,-0.032778304,0.0030503022,-0.0031035119,1.559997,0.7972411,0.20275892,0.02
720896,4303.360058433963,1.0,142.09059,200.0,78.42291,0.0,0.20738976,1.0,0.40543708,0.13773815,-0.032876678,0.0034295477,-0.0036476138,1.5471921,0.7926102,0.20738976,0.02
786432,4172.0364176869225,1.0,142.4978,200.0,78.307816,0.0,0.20781593,1.0,0.4057443,0.13834998,-0.033332907,0.0026514148,-0.003433946,1.5612335,0.79218405,0.20781593,0.02
851968,4184.699483812597,1.0,142.3643,200.0,78.43825,0.0,0.21021678,1.0,0.4074625,0.14030573,-0.033289157,0.003114923,-0.0037507731,1.554792,0.78978324,0.21021678,0.02
917504,4128.725083664847,1.0,142.39606,200.0,78.41347,0.0,0.21099484,1.0,0.4080147,0.14065202,-0.034098648,0.0027334257,-0.0043230127,1.5571173,0.78900516,0.21099484,0.02
