timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
65536,1303.7546872016928,1.0,134.46516,200.0,77.01526,-1.9999981,0.09983184,1.99,1.0231354,0.12151406,-0.025799928,0.016501032,-0.0020164368,1.6017008,0.7393258,0.26067415,0.02
131072,4235.55516371852,1.0,138.59822,200.0,77.26047,-1.9999981,0.052109163,1.99,1.0344135,0.10470346,-0.027289264,0.01207897,-0.0013008938,1.6013929,0.754717,0.24528302,0.02
196608,4229.853135112445,1.0,140.41992,200.0,76.675125,-1.9999981,0.039996717,1.99,1.0489502,0.10124295,-0.029627811,0.011912196,-0.0036600337,1.596194,0.75461257,0.24538745,0.02
262144,4139.675830613501,1.0,140.27669,200.0,77.38895,-1.9999981,0.051378403,1.99,1.0514737,0.11584562,-0.029825406,0.012045423,-0.00426952,1.5789301,0.74863833,0.25136167,0.02
327680,4208.407714035783,1.0,140.76456,200.0,77.793076,-1.9999981,0.05472689,1.99,1.0601791,0.12799828,-0.030346517,0.009128915,-0.0034862692,1.5712352,0.7466083,0.25339168,0.02
393216,4110.79550022988,1.0,139.14651,200.0,79.09294,-1.9999981,0.07047199,1.99,1.0725924,0.14897886,-0.029512629,0.010090292,-0.0032997727,1.5629002,0.737221,0.26277897,0.02
458752,4188.022987984573,1.0,138.72209,200.0,79.69479,-1.9999981,0.07612925,1.99,1.0804155,0.16097437,-0.030322023,0.00928222,-0.0038201364,1.55715,0.7340491,0.26595092,0.02
524288,4166.138005736334,1.0,137.55235,200.0,80.47465,-1.9999981,0.091515124,1.99,1.0823205,0.1770276,-0.030840617,0.008796978,-0.004159256,1.5539923,0.7278028,0.2721972,0.02
589824,4053.108794743894,1.0,136.51646,200.0,81.14037,-1.9999981,0.109068826,1.99,1.097606,0.19647865,-0.029974103,0.01033149,-0.0041594105,1.549022,0.7164371,0.28356293,0.02
655360,4037.525936381044,1.0,135.56989,200.0,81.869484,-1.9999981,0.11977514,1.99,1.1050953,0.2098962,-0.030342784,0.009259112,-0.004157303,1.5407519,0.71026284,0.28973716,0.02
720896,4020.514652962645,1.0,134.60211,200.0,82.48348,-1.9999981,0.1319654,1.99,1.1137346,0.22426976,-0.030110948,0.0097880475,-0.004261714,1.5371627,0.7033691,0.29663092,0.02
786432,4082.60189170213,1.0,134.37044,200.0,82.70003,-1.9999981,0.13622461,1.99,1.1213001,0.2307746,-0.030321721,0.009473176,-0.0045812763,1.5238518,0.69898486,0.30101514,0.02
851968,4003.712943947534,1.0,133.74573,200.0,83.11648,-1.9999981,0.14496563,1.99,1.1284698,0.24109149,-0.029808996,0.010379671,-0.0046100095,1.5194411,0.6937856,0.30621442,0.02
917504,3965.5757895138054,1.0,132.70189,200.0,83.52011,-1.9999981,0.16245967,1.99,1.1352739,0.2557566,-0.028430216,0.011850907,-0.00423643,1.5059618,0.6850073,0.31499273,0.02
983040,3965.298969186083,1.0,131.59645,200.0,83.92031,-1.9999981,0.17897002,1.99,1.1417114,0.2695341,-0.028601697,0.013034879,-0.005071662,1.5023738,0.67655367,0.32344633,0.02
1048576,3931.8562547150486,1.0,130.84355,200.0,84.21012,-1.9999981,0.19205905,1.99,1.1476171,0.28070176,-0.02849513,0.011948665,-0.00457151,1.4948977,0.6690105,0.33098945,0.02
1114112,3915.1640243594907,1.0,130.31041,200.0,84.42493,-1.9999981,0.20417884,1.99,1.1514695,0.29170412,-0.028578065,0.011995191,-0.0047809193,1.4897372,0.662788,0.33721203,0.02
1179648,3907.8114963605813,1.0,129.43637,200.0,84.68486,-1.9999981,0.217791,1.99,1.158048,0.303062,-0.027397115,0.01374748,-0.004722373,1.477424,0.6547199,0.3452801,0.02
1245184,3887.1967711923944,1.0,128.70554,200.0,84.83261,-1.9999981,0.23015721,1.99,1.1630757,0.31279904,-0.027410528,0.014050656,-0.0049104854,1.4762688,0.64811546,0.35188454,0.02
1310720,3868.565703060242,1.0,127.51275,200.0,85.17753,-1.9999981,0.24752949,1.99,1.1682478,0.3270835,-0.02736996,0.0129239345,-0.0044365185,1.4697702,0.6395701,0.36042988,0.02
1376256,3837.9792291249437,1.0,126.61582,200.0,85.37114,-1.9999981,0.26091328,1.99,1.1736128,0.33776364,-0.027114991,0.014377603,-0.0051202993,1.4591746,0.6324956,0.3675044,0.02
1441792,3824.276162700872,1.0,125.49817,200.0,85.59328,-1.9999981,0.2764666,1.99,1.1802357,0.34960362,-0.027069237,0.014379672,-0.005142734,1.455817,0.6241265,0.3758735,0.02
1507328,3720.4521155772773,1.0,124.423515,200.0,85.79909,-1.9999981,0.29227886,1.99,1.1831613,0.36133996,-0.027046604,0.013136719,-0.004555919,1.4529524,0.61586934,0.38413066,0.02
1572864,3763.168598725559,1.0,123.30261,200.0,86.0451,-1.9999981,0.30841735,1.99,1.1853347,0.3738399,-0.026746217,0.014914435,-0.0053590857,1.4422174,0.6081708,0.3918292,0.02
1638400,3680.6956533476014,1.0,121.987305,200.0,86.277855,-1.9999981,0.32626683,1.99,1.1891721,0.38729227,-0.025826428,0.0149437515,-0.0047196043,1.4289348,0.59879035,0.40120968,0.02
1703936,3742.549555379603,1.0,120.50667,200.0,86.48259,-1.9999981,0.34706736,1.99,1.1930573,0.40225342,-0.024629887,0.017321993,-0.0049236137,1.4183635,0.5883104,0.4116896,0.02
1769472,3709.515754226084,1.0,119.32711,200.0,86.55111,-1.9999981,0.36769992,1.99,1.1959163,0.41608703,-0.024214258,0.018707216,-0.0051945066,1.418668,0.5784294,0.42157063,0.02
1835008,3691.507557522178,1.0,118.02839,200.0,86.62601,-1.9999981,0.38996914,1.99,1.1978244,0.43111643,-0.023352858,0.01893724,-0.0048487443,1.3986366,0.56793547,0.4320645,0.02
1900544,3675.8635893859005,1.0,116.79304,200.0,86.70019,-1.9999981,0.40938765,1.99,1.2002568,0.44421962,-0.020566517,0.0203084,-0.0028055762,1.395757,0.5585028,0.44149724,0.02
1966080,3663.384960746654,1.0,115.55474,200.0,86.760124,-1.9999981,0.42804515,1.99,1.2018504,0.45710915,-0.02235968,0.019673701,-0.004393638,1.3901447,0.549175,0.45082498,0.02
2031616,3619.64770141008,1.0,114.324326,200.0,86.76458,-1.9999981,0.44844252,1.99,1.2025834,0.47036657,-0.022508103,0.021343708,-0.005767354,1.3706301,0.53932744,0.4606726,0.02
2097152,3602.1163189980293,1.0,113.321106,200.0,86.769424,-1.9999981,0.46427035,1.99,1.2031224,0.48088107,-0.023060506,0.020149054,-0.005601008,1.3767015,0.5314227,0.46857733,0.02
2162688,3566.1118680478744,1.0,111.76524,200.0,86.70259,-1.9999981,0.48760927,1.99,1.2027073,0.49546725,-0.020117333,0.022686182,-0.0044290773,1.3515671,0.51976174,0.4802383,0.02
2228224,3556.8131397917787,1.0,110.61073,200.0,86.64647,-1.9999981,0.5054981,1.99,1.2030355,0.50711423,-0.021463137,0.02118778,-0.0050836704,1.348668,0.51099396,0.48900607,0.02
2293760,3445.3041511042093,1.0,109.53364,200.0,86.56679,-1.9999981,0.5237955,1.99,1.2035202,0.5186363,-0.021162009,0.021301135,-0.0050547956,1.3378892,0.50198585,0.49801415,0.02
2359296,3440.4676896845735,1.0,108.2567,200.0,86.44944,-1.9999981,0.54340833,1.99,1.202787,0.53078485,-0.018300144,0.022823693,-0.003181892,1.326505,0.4923215,0.5076785,0.02
2424832,3495.0603217700013,1.0,106.93866,200.0,86.31608,-1.9999981,0.5628216,1.99,1.2020698,0.5427931,-0.019742275,0.023735814,-0.0053630383,1.312357,0.48280892,0.5171911,0.02
2490368,3400.777658462624,1.0,105.6981,200.0,86.123024,-1.9999981,0.5839555,1.99,1.2013792,0.55545175,-0.019688273,0.023041578,-0.0051740413,1.301751,0.4725235,0.5274765,0.02
2555904,3452.5999613865556,1.0,104.661316,200.0,85.99648,-1.9999981,0.6007226,1.99,1.1995293,0.56618834,-0.020727413,0.021779012,-0.005717938,1.2949493,0.46437952,0.5356205,0.02
2621440,3360.8588926144835,1.0,103.68066,200.0,85.810265,-1.9999981,0.617548,1.99,1.1982852,0.57620907,-0.018868718,0.022970187,-0.004675217,1.2839296,0.45586196,0.544138,0.02
2686976,3338.2408277345803,1.0,102.58854,200.0,85.634575,-1.9999981,0.6354721,1.99,1.1962675,0.58751595,-0.018429345,0.022970662,-0.0045965863,1.2659044,0.4471621,0.5528379,0.02
2752512,3392.272504628467,1.0,101.63735,200.0,85.41501,-1.9999981,0.6514598,1.99,1.1938902,0.59666646,-0.018591331,0.022879472,-0.004991158,1.2519956,0.43917593,0.56082404,0.02
2818048,3290.920903416387,1.0,100.6591,200.0,85.23222,-1.9999981,0.6666261,1.99,1.1921774,0.6060185,-0.016777873,0.023749076,-0.0037359623,1.2458224,0.4315279,0.5684721,0.02
2883584,3269.7934901042017,1.0,99.64346,200.0,85.09306,-1.9999981,0.6813571,1.99,1.189761,0.6159278,-0.019155007,0.021867763,-0.005274013,1.2407438,0.42444274,0.57555723,0.02
2949120,3238.385181730246,1.0,98.68701,200.0,84.86907,-1.9999981,0.696548,1.99,1.187361,0.6248393,-0.020033095,0.02244633,-0.0064363163,1.2409973,0.41710237,0.58289766,0.02
3014656,3230.347405237887,1.0,97.79466,200.0,84.66204,-1.9999981,0.71045125,1.99,1.1850265,0.63352996,-0.01718992,0.023255393,-0.0040125707,1.2402521,0.41039175,0.58960825,0.02
3080192,3196.672418046065,1.0,96.79936,200.0,84.41709,-1.9999981,0.72589445,1.99,1.1821201,0.64281744,-0.015786339,0.02392991,-0.0030236624,1.2363815,0.40275067,0.5972493,0.02
3145728,3180.104239723932,1.0,96.003456,200.0,84.2438,-1.9999981,0.73830926,1.99,1.1797158,0.65084803,-0.01770236,0.02243017,-0.0039766375,1.2470404,0.39657384,0.60342616,0.02
