timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success,ent_coef
65536,1239.873970975253,1.0,139.80556,200.0,75.93951,-1.9999981,0.028206423,1.99,1.0421119,0.07468992,-0.024760425,0.017149955,-0.0012689506,1.6033225,0.7534722,0.24652778,0.02
131072,3640.3110967229204,1.0,140.72072,200.0,75.970314,-1.9999981,0.036447473,1.99,1.0253267,0.088535935,-0.026086202,0.014394753,-0.0013876824,1.5947945,0.7623874,0.23761262,0.02
196608,3659.2032083447934,1.0,141.14476,200.0,75.8807,-1.9999981,0.01155876,1.99,1.0311718,0.07586258,-0.026562324,0.012887895,-0.0011139124,1.5946177,0.77031016,0.2296898,0.02
262144,3651.7579485657775,1.0,140.84671,200.0,76.0303,-1.9999981,0.028200958,1.99,1.0338098,0.08500398,-0.026591472,0.01487994,-0.002573996,1.5728723,0.7631868,0.23681319,0.02
327680,3671.5040821284106,1.0,140.2692,200.0,76.44538,-1.9999981,0.027565852,1.99,1.0238119,0.087235086,-0.02745247,0.012452698,-0.0025634887,1.5557668,0.767452,0.232548,0.02
393216,3616.34605790413,1.0,139.81204,200.0,76.81323,-1.9999981,0.027862962,1.99,1.0219864,0.0904217,-0.026539808,0.012663451,-0.0019035133,1.5484011,0.76695526,0.23304473,0.02
458752,3573.731166834191,1.0,139.35008,200.0,77.01119,-1.9999981,0.029903334,1.99,1.0243746,0.09173857,-0.026542628,0.013187426,-0.0021235289,1.5506408,0.7664099,0.23359014,0.02
524288,3619.548228852472,1.0,138.81339,200.0,77.08285,-1.9999981,0.03661352,1.99,1.0228896,0.0947089,-0.027132541,0.012748321,-0.002886237,1.5310231,0.7638554,0.23614457,0.02
589824,3574.795943168739,1.0,139.47992,200.0,77.22342,-1.9999981,0.024659658,1.99,1.0229977,0.09013159,-0.02912645,0.009391865,-0.0029668373,1.5427774,0.76865137,0.23134863,0.02
655360,3610.3332093672834,1.0,138.51886,200.0,77.759926,-1.9999981,0.030192262,1.99,1.0301824,0.09563173,-0.026512843,0.014176668,-0.0026818158,1.5459682,0.7647623,0.23523769,0.02
720896,3517.60162934992,1.0,138.20764,200.0,77.86394,-1.9999981,0.034475967,1.99,1.0316758,0.098122664,-0.026945328,0.013333128,-0.0025892272,1.5511333,0.7621209,0.23787908,0.02
786432,3493.085301174982,1.0,137.26288,200.0,78.26937,-1.9999981,0.040334493,1.99,1.0328729,0.10275221,-0.027935727,0.013019535,-0.0034832093,1.5481144,0.75980306,0.24019694,0.02
851968,3514.7854311750593,1.0,136.42216,200.0,78.640396,-1.9999981,0.046079602,1.99,1.0326358,0.10758741,-0.02812096,0.012510412,-0.0034889383,1.5443611,0.75826746,0.24173254,0.02
917504,3476.670393213176,1.0,136.05371,200.0,78.88036,-1.9999981,0.050579328,1.99,1.034981,0.11227194,-0.027975846,0.013568332,-0.003817915,1.5471048,0.7567144,0.24328558,0.02
983040,3450.4475152534214,1.0,135.96967,200.0,79.148224,-1.9999981,0.04909447,1.99,1.0369003,0.11539424,-0.029138947,0.011697198,-0.0045046904,1.524143,0.7572363,0.24276371,0.02
1048576,3483.6125872924836,1.0,135.7872,200.0,79.5229,-1.9999981,0.050791383,1.99,1.0393254,0.12011635,-0.028801048,0.011822259,-0.0039695306,1.5371324,0.7562549,0.24374512,0.02
